,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
123,9bbkjlye,history,2018-08-22 18:14:10.928880+00:00,A3EL0EEIRKNWZW,403,1,156,1,[155],60.0,5.0,0.0,0.02
124,9bbkjlye,history,2018-08-22 18:20:14.944673+00:00,A1D35QE18L3J5Z,403,1,158,1,[156],175.0,23.0,0.0,0.08
125,9bbkjlye,history,2018-08-22 19:57:57.869223+00:00,A21UPL0DSB7OC5,403,1,159,1,[158],245.0,5.0,0.0,0.02
126,9bbkjlye,history,2018-08-22 21:13:42.812648+00:00,A36MAIP7HUKMP5,403,1,160,1,[159],450.0,5.0,0.0,0.02
127,9bbkjlye,history,2018-08-22 21:32:09.105804+00:00,A3E2ES5KH0RKBZ,403,1,161,1,[160],308.0,5.0,0.0,0.02
128,9bbkjlye,history,2018-08-22 21:53:09.467181+00:00,A29DPTJAMWQ74F,403,1,163,1,[161],500.0,5.0,0.0,0.02
129,9bbkjlye,history,2018-08-22 23:01:41.904359+00:00,ARQ8PXKYRL90Q,403,1,164,1,[163],600.0,5.0,0.0,0.02
130,9bbkjlye,history,2018-08-22 23:31:09.929254+00:00,A1LUQGT0APV2EI,403,1,165,1,[164],450.0,6.0,0.0,0.02
131,9bbkjlye,history,2018-08-22 23:31:47.176168+00:00,A3QSJY1FFN0N6V,403,1,166,1,[165],315.0,21.0,0.0,0.07
132,9bbkjlye,history,2018-08-22 23:58:22.659836+00:00,A3KL0A3IYLPN7J,403,1,167,1,[166],425.0,4.0,1.0,1.02
133,9bbkjlye,history,2018-08-23 00:14:56.249969+00:00,AADNG6JBI8T76,403,1,168,1,[167],330.0,4.0,0.0,0.02
134,9bbkjlye,history,2018-08-23 00:25:19.545072+00:00,A3VB6VI2TU4FID,403,1,169,1,[168],500.0,5.0,0.0,0.02
135,9bbkjlye,history,2018-08-23 00:38:16.753370+00:00,AC8ETQXPDRR6P,403,1,170,1,[169],750.0,20.0,0.0,0.07
136,9bbkjlye,history,2018-08-23 01:36:05.191646+00:00,A1F8FQH0BX4MBZ,403,1,171,1,[170],445.0,5.0,0.0,0.02
137,9bbkjlye,history,2018-08-23 01:48:53.804156+00:00,A26376A6PIQ58H,403,1,172,1,[171],355.0,7.0,0.0,0.03
138,9bbkjlye,history,2018-08-23 01:58:59.649334+00:00,A3RS7SJNTCY4OE,403,1,173,1,[172],456.0,7.0,0.0,0.02
139,9bbkjlye,history,2018-08-23 02:13:07.785718+00:00,A2IJFFSLEZ7SFN,403,1,174,0,[173],212.0,11.0,0.0,0.0
140,9bbkjlye,history,2018-08-23 02:21:01.385477+00:00,A1BC8AGG5BYZ6L,403,1,175,1,[174],210.0,4.0,0.0,0.02
141,9bbkjlye,history,2018-08-23 02:21:48.173443+00:00,A1LID8Q53RQ81B,403,1,176,1,[175],287.0,5.0,0.0,0.02
142,9bbkjlye,history,2018-08-23 02:25:19.257458+00:00,A184JQ55BFYD4K,403,1,177,1,[176],250.0,5.0,0.0,0.02
143,9bbkjlye,history,2018-08-23 02:26:19.385424+00:00,A2GKDQGHV5A5TT,403,1,178,1,[177],350.0,5.0,0.0,0.02
144,9bbkjlye,history,2018-08-23 02:31:38.531046+00:00,A2R6JWOX2T8F6Z,403,1,179,1,[178],400.0,7.0,1.0,1.02
145,9bbkjlye,history,2018-08-23 02:47:26.382055+00:00,A2A14Q1JLWW6R1,403,1,180,1,[179],220.0,5.0,0.0,0.02
146,9bbkjlye,history,2018-08-23 02:48:17.767810+00:00,AWE9A4ZOP9LNU,403,1,181,1,[180],273.0,6.0,0.0,0.02
147,9bbkjlye,history,2018-08-23 02:53:00.618575+00:00,A6FE2ZQNFW12V,403,1,183,1,[181],200.0,7.0,0.0,0.03
148,9bbkjlye,history,2018-08-23 02:54:24.703871+00:00,AZMMJFMLYXZ2D,403,1,185,1,[183],350.0,4.0,0.0,0.02
149,9bbkjlye,history,2018-08-23 03:08:56.396587+00:00,A3S98L5B1SR9P1,403,1,187,1,[186],60.0,5.0,0.0,0.02
150,9bbkjlye,history,2018-08-23 03:15:03.170657+00:00,A2DTPXWK2SIIZV,403,1,189,1,[187],110.0,5.0,0.0,0.02
151,9bbkjlye,history,2018-08-23 03:26:12.097554+00:00,A2KZVP4SEEUJYL,403,1,190,1,[189],80.0,9.0,0.0,0.03
152,9bbkjlye,history,2018-08-23 03:50:12.876342+00:00,A2B01MEFSL5R97,403,1,192,1,[190],439.0,5.0,1.0,1.02
153,9bbkjlye,history,2018-08-23 04:13:57.014771+00:00,A26HIBLVF2REIT,403,1,193,1,[192],375.0,5.0,1.0,1.02
154,9bbkjlye,history,2018-08-23 04:16:18.517307+00:00,A1S6MEOVLLSVX2,403,1,194,1,[193],180.0,5.0,0.0,0.02
155,9bbkjlye,history,2018-08-23 04:35:09.612730+00:00,AYB1KW8LEPBJ2,403,1,195,1,[194],225.0,5.0,0.0,0.02
156,9bbkjlye,history,2018-08-23 05:09:22.775447+00:00,A1L3937MY09J3I,403,1,197,1,[195],230.0,5.0,0.0,0.02
157,9bbkjlye,history,2018-08-23 05:39:55.276186+00:00,A33U26Y8QR8ITH,403,1,198,1,[197],899.0,6.0,0.0,0.02
158,9bbkjlye,history,2018-08-23 05:43:49.083383+00:00,AGHY9RRMN9TD0,403,1,199,1,[198],195.0,7.0,0.0,0.03
159,9bbkjlye,history,2018-08-23 05:56:55.668855+00:00,A33DP2S0HLRBY8,403,1,200,1,[199],57.0,5.0,0.0,0.02
160,9bbkjlye,history,2018-08-23 06:43:50.243952+00:00,A11961SJY9PA70,403,1,201,1,[200],150.0,5.0,0.0,0.02
161,9bbkjlye,history,2018-08-23 07:21:45.172788+00:00,A12QJ0TTH77O6P,403,1,204,1,[201],250.0,4.0,0.0,0.02
162,9bbkjlye,history,2018-08-23 07:59:19.252705+00:00,A1PST9QGPCN3I9,403,1,205,1,[204],225.0,11.0,0.0,0.04
163,9bbkjlye,history,2018-08-23 08:44:56.509171+00:00,A1VAJ8OA2BX7RP,403,1,208,1,[205],420.0,10.0,1.0,1.04
164,9bbkjlye,history,2018-08-23 11:44:21.900950+00:00,A2WSW592DLCG3I,403,1,209,1,[208],275.0,4.0,0.0,0.01
165,9bbkjlye,history,2018-08-23 12:05:07.906292+00:00,A1T384RE0LFM96,403,1,210,1,[209],83.0,5.0,0.0,0.02
166,9bbkjlye,history,2018-08-23 12:07:00.574614+00:00,A105R3WPKKO2UA,403,1,211,1,[210],118.0,6.0,0.0,0.02
167,9bbkjlye,history,2018-08-23 14:40:44.737996+00:00,A4UIMWLF3KPVI,403,1,216,1,[211],100.0,5.0,0.0,0.02
168,9bbkjlye,history,2018-08-23 15:14:59.508600+00:00,A2RWOEFKNMM3JR,403,1,217,1,[216],475.0,7.0,0.0,0.02
169,9bbkjlye,history,2018-08-23 15:29:50.493373+00:00,A6EQ71FKXIXVS,403,1,218,1,[217],275.0,5.0,0.0,0.02
170,9bbkjlye,history,2018-08-23 16:12:07.893510+00:00,A19QXGFBT778TE,403,1,219,1,[218],992.0,5.0,0.0,0.02
171,9bbkjlye,history,2018-08-23 16:38:57.675192+00:00,A1B21QBECGYN1H,403,1,220,1,[219],700.0,6.0,0.0,0.02
172,9bbkjlye,history,2018-08-23 17:09:01.594703+00:00,A2BN56TKLF1095,403,1,221,1,[220],600.0,6.0,0.0,0.02
173,9bbkjlye,history,2018-08-23 18:09:29.364856+00:00,A3GLUDQZGEJL5G,403,1,224,1,[221],550.0,6.0,0.0,0.02
174,9bbkjlye,history,2018-08-23 18:32:29.202319+00:00,A2EZVULYVJOPNO,403,1,225,1,[224],300.0,7.0,0.0,0.02
175,9bbkjlye,history,2018-08-23 19:06:33.206263+00:00,A726VAH3Z12JD,403,1,226,1,[225],320.0,5.0,0.0,0.02
176,9bbkjlye,history,2018-08-23 19:35:33.660365+00:00,A13O5TFA7656TN,403,1,229,1,[226],285.0,6.0,0.0,0.02
177,9bbkjlye,history,2018-08-23 19:35:28.421843+00:00,A2KNNYT5P67HOT,403,1,228,1,[229],345.0,34.0,0.0,0.12
178,9bbkjlye,history,2018-08-23 19:52:09.369932+00:00,A10M4SVDCER758,403,1,230,1,[228],522.0,5.0,0.0,0.02
179,9bbkjlye,history,2018-08-23 20:17:32.449148+00:00,A1TS41D3J0RH7T,403,1,231,1,[230],210.0,5.0,0.0,0.02
180,9bbkjlye,history,2018-08-24 00:01:25.253433+00:00,A2E77QMYLJYVOK,403,1,233,1,[232],500.0,4.0,0.0,0.02
181,9bbkjlye,history,2018-08-24 00:27:35.185278+00:00,A29U43IHL9B8PR,403,1,234,1,[233],600.0,6.0,0.0,0.02
182,9bbkjlye,history,2018-08-24 01:34:22.691776+00:00,A3LWCEZ9CGXB7N,403,1,237,1,[235],1200.0,5.0,0.0,0.02
183,9bbkjlye,history,2018-08-24 01:59:11.718536+00:00,A20YGFCRNDTD6,403,1,239,1,[237],95.0,10.0,0.0,0.03
184,9bbkjlye,history,2018-08-24 02:03:16.074621+00:00,A3ADP5EDYSB9HD,403,1,240,1,[239],110.0,4.0,0.0,0.02
185,9bbkjlye,history,2018-08-24 02:36:37.381521+00:00,A37S83JU0UTYQJ,403,1,242,1,[240],227.0,4.0,0.0,0.02
186,9bbkjlye,history,2018-08-24 02:40:06.673130+00:00,A1XQ0EZTG1H4DT,403,1,243,1,[242],645.0,5.0,0.0,0.02
187,9bbkjlye,history,2018-08-24 02:59:42.167897+00:00,A1S31L6L2Q7HWJ,403,1,244,1,[243],320.0,11.0,0.0,0.04
