participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_2_45.1.player.id_in_group,GoR_2_45.1.player.guess,GoR_2_45.1.player.is_winner,GoR_2_45.1.player.strategy_guess,GoR_2_45.1.player.payoff,GoR_2_45.1.group.id_in_subsession,GoR_2_45.1.group.two_thirds_avg,GoR_2_45.1.group.best_guess,GoR_2_45.1.group.num_winners,GoR_2_45.1.group.high,GoR_2_45.1.group.split,GoR_2_45.1.group.timeout,GoR_2_45.1.subsession.round_number,GoR_2_45.2.player.id_in_group,GoR_2_45.2.player.guess,GoR_2_45.2.player.is_winner,GoR_2_45.2.player.strategy_guess,GoR_2_45.2.player.payoff,GoR_2_45.2.group.id_in_subsession,GoR_2_45.2.group.two_thirds_avg,GoR_2_45.2.group.best_guess,GoR_2_45.2.group.num_winners,GoR_2_45.2.group.high,GoR_2_45.2.group.split,GoR_2_45.2.group.timeout,GoR_2_45.2.subsession.round_number,GoR_2_45.3.player.id_in_group,GoR_2_45.3.player.guess,GoR_2_45.3.player.is_winner,GoR_2_45.3.player.strategy_guess,GoR_2_45.3.player.payoff,GoR_2_45.3.group.id_in_subsession,GoR_2_45.3.group.two_thirds_avg,GoR_2_45.3.group.best_guess,GoR_2_45.3.group.num_winners,GoR_2_45.3.group.high,GoR_2_45.3.group.split,GoR_2_45.3.group.timeout,GoR_2_45.3.subsession.round_number,GoR_2_45.4.player.id_in_group,GoR_2_45.4.player.guess,GoR_2_45.4.player.is_winner,GoR_2_45.4.player.strategy_guess,GoR_2_45.4.player.payoff,GoR_2_45.4.group.id_in_subsession,GoR_2_45.4.group.two_thirds_avg,GoR_2_45.4.group.best_guess,GoR_2_45.4.group.num_winners,GoR_2_45.4.group.high,GoR_2_45.4.group.split,GoR_2_45.4.group.timeout,GoR_2_45.4.subsession.round_number,GoR_2_45.5.player.id_in_group,GoR_2_45.5.player.guess,GoR_2_45.5.player.is_winner,GoR_2_45.5.player.strategy_guess,GoR_2_45.5.player.payoff,GoR_2_45.5.group.id_in_subsession,GoR_2_45.5.group.two_thirds_avg,GoR_2_45.5.group.best_guess,GoR_2_45.5.group.num_winners,GoR_2_45.5.group.high,GoR_2_45.5.group.split,GoR_2_45.5.group.timeout,GoR_2_45.5.subsession.round_number,GoR_2_45.6.player.id_in_group,GoR_2_45.6.player.guess,GoR_2_45.6.player.is_winner,GoR_2_45.6.player.strategy_guess,GoR_2_45.6.player.payoff,GoR_2_45.6.group.id_in_subsession,GoR_2_45.6.group.two_thirds_avg,GoR_2_45.6.group.best_guess,GoR_2_45.6.group.num_winners,GoR_2_45.6.group.high,GoR_2_45.6.group.split,GoR_2_45.6.group.timeout,GoR_2_45.6.subsession.round_number,GoR_2_45.7.player.id_in_group,GoR_2_45.7.player.guess,GoR_2_45.7.player.is_winner,GoR_2_45.7.player.strategy_guess,GoR_2_45.7.player.payoff,GoR_2_45.7.group.id_in_subsession,GoR_2_45.7.group.two_thirds_avg,GoR_2_45.7.group.best_guess,GoR_2_45.7.group.num_winners,GoR_2_45.7.group.high,GoR_2_45.7.group.split,GoR_2_45.7.group.timeout,GoR_2_45.7.subsession.round_number,GoR_2_45.8.player.id_in_group,GoR_2_45.8.player.guess,GoR_2_45.8.player.is_winner,GoR_2_45.8.player.strategy_guess,GoR_2_45.8.player.payoff,GoR_2_45.8.group.id_in_subsession,GoR_2_45.8.group.two_thirds_avg,GoR_2_45.8.group.best_guess,GoR_2_45.8.group.num_winners,GoR_2_45.8.group.high,GoR_2_45.8.group.split,GoR_2_45.8.group.timeout,GoR_2_45.8.subsession.round_number
306,th4zyoy8,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,306,0,0,0.00,1,1,306,0,0,0.00,1,2,306,0,0,0.00,1,3,306,0,0,0.00,1,4,306,0,0,0.00,1,5,306,0,0,0.00,1,6,306,0,0,0.00,1,7,306,0,0,0.00,1,8,306,,0,,0.00,1,,,,0,0,0,1,306,,0,,0.00,1,,,,0,0,0,2,306,,0,,0.00,1,,,,0,0,0,3,306,,0,,0.00,1,,,,0,0,0,4,306,,0,,0.00,1,,,,0,0,0,5,306,,0,,0.00,1,,,,0,0,0,6,306,,0,,0.00,1,,,,0,0,0,7,306,,0,,0.00,1,,,,0,0,0,8
307,esrqzrwv,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,307,0,0,0.00,1,1,307,0,0,0.00,1,2,307,0,0,0.00,1,3,307,0,0,0.00,1,4,307,0,0,0.00,1,5,307,0,0,0.00,1,6,307,0,0,0.00,1,7,307,0,0,0.00,1,8,307,,0,,0.00,1,,,,0,0,0,1,307,,0,,0.00,1,,,,0,0,0,2,307,,0,,0.00,1,,,,0,0,0,3,307,,0,,0.00,1,,,,0,0,0,4,307,,0,,0.00,1,,,,0,0,0,5,307,,0,,0.00,1,,,,0,0,0,6,307,,0,,0.00,1,,,,0,0,0,7,307,,0,,0.00,1,,,,0,0,0,8
308,32elmn0t,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,308,0,0,0.00,1,1,308,0,0,0.00,1,2,308,0,0,0.00,1,3,308,0,0,0.00,1,4,308,0,0,0.00,1,5,308,0,0,0.00,1,6,308,0,0,0.00,1,7,308,0,0,0.00,1,8,308,,0,,0.00,1,,,,0,0,0,1,308,,0,,0.00,1,,,,0,0,0,2,308,,0,,0.00,1,,,,0,0,0,3,308,,0,,0.00,1,,,,0,0,0,4,308,,0,,0.00,1,,,,0,0,0,5,308,,0,,0.00,1,,,,0,0,0,6,308,,0,,0.00,1,,,,0,0,0,7,308,,0,,0.00,1,,,,0,0,0,8
309,zj2tbfj4,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,309,0,0,0.00,1,1,309,0,0,0.00,1,2,309,0,0,0.00,1,3,309,0,0,0.00,1,4,309,0,0,0.00,1,5,309,0,0,0.00,1,6,309,0,0,0.00,1,7,309,0,0,0.00,1,8,309,,0,,0.00,1,,,,0,0,0,1,309,,0,,0.00,1,,,,0,0,0,2,309,,0,,0.00,1,,,,0,0,0,3,309,,0,,0.00,1,,,,0,0,0,4,309,,0,,0.00,1,,,,0,0,0,5,309,,0,,0.00,1,,,,0,0,0,6,309,,0,,0.00,1,,,,0,0,0,7,309,,0,,0.00,1,,,,0,0,0,8
310,kgzmzmc2,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,310,0,0,0.00,1,1,310,0,0,0.00,1,2,310,0,0,0.00,1,3,310,0,0,0.00,1,4,310,0,0,0.00,1,5,310,0,0,0.00,1,6,310,0,0,0.00,1,7,310,0,0,0.00,1,8,310,,0,,0.00,1,,,,0,0,0,1,310,,0,,0.00,1,,,,0,0,0,2,310,,0,,0.00,1,,,,0,0,0,3,310,,0,,0.00,1,,,,0,0,0,4,310,,0,,0.00,1,,,,0,0,0,5,310,,0,,0.00,1,,,,0,0,0,6,310,,0,,0.00,1,,,,0,0,0,7,310,,0,,0.00,1,,,,0,0,0,8
311,2omgatjl,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,311,0,0,0.00,1,1,311,0,0,0.00,1,2,311,0,0,0.00,1,3,311,0,0,0.00,1,4,311,0,0,0.00,1,5,311,0,0,0.00,1,6,311,0,0,0.00,1,7,311,0,0,0.00,1,8,311,,0,,0.00,1,,,,0,0,0,1,311,,0,,0.00,1,,,,0,0,0,2,311,,0,,0.00,1,,,,0,0,0,3,311,,0,,0.00,1,,,,0,0,0,4,311,,0,,0.00,1,,,,0,0,0,5,311,,0,,0.00,1,,,,0,0,0,6,311,,0,,0.00,1,,,,0,0,0,7,311,,0,,0.00,1,,,,0,0,0,8
312,pky5ltr7,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,312,0,0,0.00,1,1,312,0,0,0.00,1,2,312,0,0,0.00,1,3,312,0,0,0.00,1,4,312,0,0,0.00,1,5,312,0,0,0.00,1,6,312,0,0,0.00,1,7,312,0,0,0.00,1,8,312,,0,,0.00,1,,,,0,0,0,1,312,,0,,0.00,1,,,,0,0,0,2,312,,0,,0.00,1,,,,0,0,0,3,312,,0,,0.00,1,,,,0,0,0,4,312,,0,,0.00,1,,,,0,0,0,5,312,,0,,0.00,1,,,,0,0,0,6,312,,0,,0.00,1,,,,0,0,0,7,312,,0,,0.00,1,,,,0,0,0,8
313,ff7tsax1,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,313,0,0,0.00,1,1,313,0,0,0.00,1,2,313,0,0,0.00,1,3,313,0,0,0.00,1,4,313,0,0,0.00,1,5,313,0,0,0.00,1,6,313,0,0,0.00,1,7,313,0,0,0.00,1,8,313,,0,,0.00,1,,,,0,0,0,1,313,,0,,0.00,1,,,,0,0,0,2,313,,0,,0.00,1,,,,0,0,0,3,313,,0,,0.00,1,,,,0,0,0,4,313,,0,,0.00,1,,,,0,0,0,5,313,,0,,0.00,1,,,,0,0,0,6,313,,0,,0.00,1,,,,0,0,0,7,313,,0,,0.00,1,,,,0,0,0,8
314,zz1b3gc5,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,314,0,0,0.00,1,1,314,0,0,0.00,1,2,314,0,0,0.00,1,3,314,0,0,0.00,1,4,314,0,0,0.00,1,5,314,0,0,0.00,1,6,314,0,0,0.00,1,7,314,0,0,0.00,1,8,314,,0,,0.00,1,,,,0,0,0,1,314,,0,,0.00,1,,,,0,0,0,2,314,,0,,0.00,1,,,,0,0,0,3,314,,0,,0.00,1,,,,0,0,0,4,314,,0,,0.00,1,,,,0,0,0,5,314,,0,,0.00,1,,,,0,0,0,6,314,,0,,0.00,1,,,,0,0,0,7,314,,0,,0.00,1,,,,0,0,0,8
315,zexnpzz8,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,315,0,0,0.00,1,1,315,0,0,0.00,1,2,315,0,0,0.00,1,3,315,0,0,0.00,1,4,315,0,0,0.00,1,5,315,0,0,0.00,1,6,315,0,0,0.00,1,7,315,0,0,0.00,1,8,315,,0,,0.00,1,,,,0,0,0,1,315,,0,,0.00,1,,,,0,0,0,2,315,,0,,0.00,1,,,,0,0,0,3,315,,0,,0.00,1,,,,0,0,0,4,315,,0,,0.00,1,,,,0,0,0,5,315,,0,,0.00,1,,,,0,0,0,6,315,,0,,0.00,1,,,,0,0,0,7,315,,0,,0.00,1,,,,0,0,0,8
316,gfbbbwmj,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,316,0,0,0.00,1,1,316,0,0,0.00,1,2,316,0,0,0.00,1,3,316,0,0,0.00,1,4,316,0,0,0.00,1,5,316,0,0,0.00,1,6,316,0,0,0.00,1,7,316,0,0,0.00,1,8,316,,0,,0.00,1,,,,0,0,0,1,316,,0,,0.00,1,,,,0,0,0,2,316,,0,,0.00,1,,,,0,0,0,3,316,,0,,0.00,1,,,,0,0,0,4,316,,0,,0.00,1,,,,0,0,0,5,316,,0,,0.00,1,,,,0,0,0,6,316,,0,,0.00,1,,,,0,0,0,7,316,,0,,0.00,1,,,,0,0,0,8
317,iwlrbroq,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,317,0,0,0.00,1,1,317,0,0,0.00,1,2,317,0,0,0.00,1,3,317,0,0,0.00,1,4,317,0,0,0.00,1,5,317,0,0,0.00,1,6,317,0,0,0.00,1,7,317,0,0,0.00,1,8,317,,0,,0.00,1,,,,0,0,0,1,317,,0,,0.00,1,,,,0,0,0,2,317,,0,,0.00,1,,,,0,0,0,3,317,,0,,0.00,1,,,,0,0,0,4,317,,0,,0.00,1,,,,0,0,0,5,317,,0,,0.00,1,,,,0,0,0,6,317,,0,,0.00,1,,,,0,0,0,7,317,,0,,0.00,1,,,,0,0,0,8
318,j6ql9q7j,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,318,0,0,0.00,1,1,318,0,0,0.00,1,2,318,0,0,0.00,1,3,318,0,0,0.00,1,4,318,0,0,0.00,1,5,318,0,0,0.00,1,6,318,0,0,0.00,1,7,318,0,0,0.00,1,8,318,,0,,0.00,1,,,,0,0,0,1,318,,0,,0.00,1,,,,0,0,0,2,318,,0,,0.00,1,,,,0,0,0,3,318,,0,,0.00,1,,,,0,0,0,4,318,,0,,0.00,1,,,,0,0,0,5,318,,0,,0.00,1,,,,0,0,0,6,318,,0,,0.00,1,,,,0,0,0,7,318,,0,,0.00,1,,,,0,0,0,8
319,vfcuszfv,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,319,0,0,0.00,1,1,319,0,0,0.00,1,2,319,0,0,0.00,1,3,319,0,0,0.00,1,4,319,0,0,0.00,1,5,319,0,0,0.00,1,6,319,0,0,0.00,1,7,319,0,0,0.00,1,8,319,,0,,0.00,1,,,,0,0,0,1,319,,0,,0.00,1,,,,0,0,0,2,319,,0,,0.00,1,,,,0,0,0,3,319,,0,,0.00,1,,,,0,0,0,4,319,,0,,0.00,1,,,,0,0,0,5,319,,0,,0.00,1,,,,0,0,0,6,319,,0,,0.00,1,,,,0,0,0,7,319,,0,,0.00,1,,,,0,0,0,8
320,pr84t1of,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,320,0,0,0.00,1,1,320,0,0,0.00,1,2,320,0,0,0.00,1,3,320,0,0,0.00,1,4,320,0,0,0.00,1,5,320,0,0,0.00,1,6,320,0,0,0.00,1,7,320,0,0,0.00,1,8,320,,0,,0.00,1,,,,0,0,0,1,320,,0,,0.00,1,,,,0,0,0,2,320,,0,,0.00,1,,,,0,0,0,3,320,,0,,0.00,1,,,,0,0,0,4,320,,0,,0.00,1,,,,0,0,0,5,320,,0,,0.00,1,,,,0,0,0,6,320,,0,,0.00,1,,,,0,0,0,7,320,,0,,0.00,1,,,,0,0,0,8
321,iwtkn30m,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,321,0,0,0.00,1,1,321,0,0,0.00,1,2,321,0,0,0.00,1,3,321,0,0,0.00,1,4,321,0,0,0.00,1,5,321,0,0,0.00,1,6,321,0,0,0.00,1,7,321,0,0,0.00,1,8,321,,0,,0.00,1,,,,0,0,0,1,321,,0,,0.00,1,,,,0,0,0,2,321,,0,,0.00,1,,,,0,0,0,3,321,,0,,0.00,1,,,,0,0,0,4,321,,0,,0.00,1,,,,0,0,0,5,321,,0,,0.00,1,,,,0,0,0,6,321,,0,,0.00,1,,,,0,0,0,7,321,,0,,0.00,1,,,,0,0,0,8
322,erti0mxu,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,322,0,0,0.00,1,1,322,0,0,0.00,1,2,322,0,0,0.00,1,3,322,0,0,0.00,1,4,322,0,0,0.00,1,5,322,0,0,0.00,1,6,322,0,0,0.00,1,7,322,0,0,0.00,1,8,322,,0,,0.00,1,,,,0,0,0,1,322,,0,,0.00,1,,,,0,0,0,2,322,,0,,0.00,1,,,,0,0,0,3,322,,0,,0.00,1,,,,0,0,0,4,322,,0,,0.00,1,,,,0,0,0,5,322,,0,,0.00,1,,,,0,0,0,6,322,,0,,0.00,1,,,,0,0,0,7,322,,0,,0.00,1,,,,0,0,0,8
323,62o69mrg,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,323,0,0,0.00,1,1,323,0,0,0.00,1,2,323,0,0,0.00,1,3,323,0,0,0.00,1,4,323,0,0,0.00,1,5,323,0,0,0.00,1,6,323,0,0,0.00,1,7,323,0,0,0.00,1,8,323,,0,,0.00,1,,,,0,0,0,1,323,,0,,0.00,1,,,,0,0,0,2,323,,0,,0.00,1,,,,0,0,0,3,323,,0,,0.00,1,,,,0,0,0,4,323,,0,,0.00,1,,,,0,0,0,5,323,,0,,0.00,1,,,,0,0,0,6,323,,0,,0.00,1,,,,0,0,0,7,323,,0,,0.00,1,,,,0,0,0,8
324,3u0k4s4f,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,324,0,0,0.00,1,1,324,0,0,0.00,1,2,324,0,0,0.00,1,3,324,0,0,0.00,1,4,324,0,0,0.00,1,5,324,0,0,0.00,1,6,324,0,0,0.00,1,7,324,0,0,0.00,1,8,324,,0,,0.00,1,,,,0,0,0,1,324,,0,,0.00,1,,,,0,0,0,2,324,,0,,0.00,1,,,,0,0,0,3,324,,0,,0.00,1,,,,0,0,0,4,324,,0,,0.00,1,,,,0,0,0,5,324,,0,,0.00,1,,,,0,0,0,6,324,,0,,0.00,1,,,,0,0,0,7,324,,0,,0.00,1,,,,0,0,0,8
325,1sl29y78,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,325,0,0,0.00,1,1,325,0,0,0.00,1,2,325,0,0,0.00,1,3,325,0,0,0.00,1,4,325,0,0,0.00,1,5,325,0,0,0.00,1,6,325,0,0,0.00,1,7,325,0,0,0.00,1,8,325,,0,,0.00,1,,,,0,0,0,1,325,,0,,0.00,1,,,,0,0,0,2,325,,0,,0.00,1,,,,0,0,0,3,325,,0,,0.00,1,,,,0,0,0,4,325,,0,,0.00,1,,,,0,0,0,5,325,,0,,0.00,1,,,,0,0,0,6,325,,0,,0.00,1,,,,0,0,0,7,325,,0,,0.00,1,,,,0,0,0,8
326,jv5ngyxp,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,326,0,0,0.00,1,1,326,0,0,0.00,1,2,326,0,0,0.00,1,3,326,0,0,0.00,1,4,326,0,0,0.00,1,5,326,0,0,0.00,1,6,326,0,0,0.00,1,7,326,0,0,0.00,1,8,326,,0,,0.00,1,,,,0,0,0,1,326,,0,,0.00,1,,,,0,0,0,2,326,,0,,0.00,1,,,,0,0,0,3,326,,0,,0.00,1,,,,0,0,0,4,326,,0,,0.00,1,,,,0,0,0,5,326,,0,,0.00,1,,,,0,0,0,6,326,,0,,0.00,1,,,,0,0,0,7,326,,0,,0.00,1,,,,0,0,0,8
327,63rww979,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,327,0,0,0.00,1,1,327,0,0,0.00,1,2,327,0,0,0.00,1,3,327,0,0,0.00,1,4,327,0,0,0.00,1,5,327,0,0,0.00,1,6,327,0,0,0.00,1,7,327,0,0,0.00,1,8,327,,0,,0.00,1,,,,0,0,0,1,327,,0,,0.00,1,,,,0,0,0,2,327,,0,,0.00,1,,,,0,0,0,3,327,,0,,0.00,1,,,,0,0,0,4,327,,0,,0.00,1,,,,0,0,0,5,327,,0,,0.00,1,,,,0,0,0,6,327,,0,,0.00,1,,,,0,0,0,7,327,,0,,0.00,1,,,,0,0,0,8
328,lq3jcuds,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,328,0,0,0.00,1,1,328,0,0,0.00,1,2,328,0,0,0.00,1,3,328,0,0,0.00,1,4,328,0,0,0.00,1,5,328,0,0,0.00,1,6,328,0,0,0.00,1,7,328,0,0,0.00,1,8,328,,0,,0.00,1,,,,0,0,0,1,328,,0,,0.00,1,,,,0,0,0,2,328,,0,,0.00,1,,,,0,0,0,3,328,,0,,0.00,1,,,,0,0,0,4,328,,0,,0.00,1,,,,0,0,0,5,328,,0,,0.00,1,,,,0,0,0,6,328,,0,,0.00,1,,,,0,0,0,7,328,,0,,0.00,1,,,,0,0,0,8
329,76rviym7,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,329,0,0,0.00,1,1,329,0,0,0.00,1,2,329,0,0,0.00,1,3,329,0,0,0.00,1,4,329,0,0,0.00,1,5,329,0,0,0.00,1,6,329,0,0,0.00,1,7,329,0,0,0.00,1,8,329,,0,,0.00,1,,,,0,0,0,1,329,,0,,0.00,1,,,,0,0,0,2,329,,0,,0.00,1,,,,0,0,0,3,329,,0,,0.00,1,,,,0,0,0,4,329,,0,,0.00,1,,,,0,0,0,5,329,,0,,0.00,1,,,,0,0,0,6,329,,0,,0.00,1,,,,0,0,0,7,329,,0,,0.00,1,,,,0,0,0,8
330,2fsg118n,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,330,0,0,0.00,1,1,330,0,0,0.00,1,2,330,0,0,0.00,1,3,330,0,0,0.00,1,4,330,0,0,0.00,1,5,330,0,0,0.00,1,6,330,0,0,0.00,1,7,330,0,0,0.00,1,8,330,,0,,0.00,1,,,,0,0,0,1,330,,0,,0.00,1,,,,0,0,0,2,330,,0,,0.00,1,,,,0,0,0,3,330,,0,,0.00,1,,,,0,0,0,4,330,,0,,0.00,1,,,,0,0,0,5,330,,0,,0.00,1,,,,0,0,0,6,330,,0,,0.00,1,,,,0,0,0,7,330,,0,,0.00,1,,,,0,0,0,8
331,w17d3qtx,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,331,0,0,0.00,1,1,331,0,0,0.00,1,2,331,0,0,0.00,1,3,331,0,0,0.00,1,4,331,0,0,0.00,1,5,331,0,0,0.00,1,6,331,0,0,0.00,1,7,331,0,0,0.00,1,8,331,,0,,0.00,1,,,,0,0,0,1,331,,0,,0.00,1,,,,0,0,0,2,331,,0,,0.00,1,,,,0,0,0,3,331,,0,,0.00,1,,,,0,0,0,4,331,,0,,0.00,1,,,,0,0,0,5,331,,0,,0.00,1,,,,0,0,0,6,331,,0,,0.00,1,,,,0,0,0,7,331,,0,,0.00,1,,,,0,0,0,8
332,ggiluz5d,,0,0,72,,,,,,0,,,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,332,0,0,0.00,1,1,332,0,0,0.00,1,2,332,0,0,0.00,1,3,332,0,0,0.00,1,4,332,0,0,0.00,1,5,332,0,0,0.00,1,6,332,0,0,0.00,1,7,332,0,0,0.00,1,8,332,,0,,0.00,1,,,,0,0,0,1,332,,0,,0.00,1,,,,0,0,0,2,332,,0,,0.00,1,,,,0,0,0,3,332,,0,,0.00,1,,,,0,0,0,4,332,,0,,0.00,1,,,,0,0,0,5,332,,0,,0.00,1,,,,0,0,0,6,332,,0,,0.00,1,,,,0,0,0,7,332,,0,,0.00,1,,,,0,0,0,8
