participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.arrival_time,player.choice,player.strategy_canteen_dilemma,player.certainty,player.payoff,group.id_in_subsession,group.payoff,group.game_lost,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.55,Canteen,,6,0.60,3,,0,1,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.52,,,,-0.40,2,,1,2,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.52,,,,-0.40,2,,1,2,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.55,,,,-0.60,3,,1,2,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.55,,,,-0.60,3,,1,2,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,9.09,,,,0.00,2,,0,3,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,9.04,,,,0.00,2,,0,3,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.45,,,,0.00,3,,0,3,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.45,,,,0.00,3,,0,3,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.47,,,,0.00,2,,0,4,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.52,,,,0.00,2,,0,4,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.4,,,,0.00,3,,0,4,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.35,,,,0.00,3,,0,4,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.4,,,,0.00,2,,0,5,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.45,,,,0.00,2,,0,5,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.57,,,,0.00,3,,0,5,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.52,,,,0.00,3,,0,5,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.52,,,,0.00,2,,0,6,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.57,,,,0.00,2,,0,6,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.57,,,,0.00,3,,0,6,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.57,,,,0.00,3,,0,6,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.4,,,,0.00,2,,0,7,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.45,,,,0.00,2,,0,7,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.44,,,,0.00,3,,0,7,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.44,,,,0.00,3,,0,7,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.58,,,,0.00,2,,0,8,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.58,,,,0.00,2,,0,8,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.38,,,,0.00,3,,0,8,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.43,,,,0.00,3,,0,8,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.49,,,,0.00,2,,0,9,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.54,,,,0.00,2,,0,9,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,9.0,,,,0.00,3,,0,9,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,9.0,,,,0.00,3,,0,9,m9xh9hhs,,,,,,0
1,902delrs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:21.287500+00:00,1,,,0.00,2,8.43,,,,0.00,2,,0,10,m9xh9hhs,,,,,,0
2,w0blk0px,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:24.107373+00:00,1,,,0.00,1,8.43,,,,0.00,2,,0,10,m9xh9hhs,,,,,,0
3,38ur8g0t,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:31.788270+00:00,1,,,0.00,1,8.35,,,,0.00,3,,0,10,m9xh9hhs,,,,,,0
4,xrkteyo0,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-23 08:00:34.332389+00:00,1,,,0.00,2,8.3,,,,0.00,3,,0,10,m9xh9hhs,,,,,,0
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,1,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,1,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,2,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,2,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,3,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,3,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,4,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,4,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,5,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,5,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,6,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,6,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,7,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,7,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,8,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,8,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,9,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,9,44oywhuf,,,,,,1
1,y3aeg9n9,,0,0,90,,,,,,0,,,0.00,1,,,,,0.00,1,,0,10,44oywhuf,,,,,,1
2,l3gzvt5e,,0,0,90,,,,,,0,,,0.00,2,,,,,0.00,1,,0,10,44oywhuf,,,,,,1
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.38,,,,0.00,3,,1,1,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.38,,,,0.00,3,,1,1,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,9.04,Office,,6,0.40,2,,0,1,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,9.09,Office,,6,0.40,2,,0,1,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,1,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,1,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.49,,,,0.00,3,,0,2,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.49,,,,0.00,3,,0,2,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.44,,,,-0.40,2,,1,2,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.44,,,,-0.40,2,,1,2,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,2,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,2,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.58,,,,0.00,3,,0,3,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,9.03,,,,0.00,3,,0,3,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.36,,,,0.00,2,,0,3,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.41,,,,0.00,2,,0,3,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,3,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,3,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,9.04,,,,0.00,3,,0,4,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,9.04,,,,0.00,3,,0,4,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.57,,,,0.00,2,,0,4,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.57,,,,0.00,2,,0,4,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,4,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,4,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.45,,,,0.00,3,,0,5,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.5,,,,0.00,3,,0,5,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.53,,,,0.00,2,,0,5,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.53,,,,0.00,2,,0,5,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,5,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,5,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.4,,,,0.00,3,,0,6,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.35,,,,0.00,3,,0,6,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.56,,,,0.00,2,,0,6,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,9.01,,,,0.00,2,,0,6,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,6,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,6,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.48,,,,0.00,3,,0,7,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.48,,,,0.00,3,,0,7,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,9.01,,,,0.00,2,,0,7,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.56,,,,0.00,2,,0,7,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,7,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,7,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.53,,,,0.00,3,,0,8,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.58,,,,0.00,3,,0,8,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.35,,,,0.00,2,,0,8,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.4,,,,0.00,2,,0,8,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,8,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,8,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,9.03,,,,0.00,3,,0,9,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.58,,,,0.00,3,,0,9,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.56,,,,0.00,2,,0,9,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,9.01,,,,0.00,2,,0,9,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,9,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,9,bhpbdf9o,,,,,,0
1,g2h9d3ib,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:12.883896+00:00,1,,,0.00,1,8.4,,,,0.00,3,,0,10,bhpbdf9o,,,,,,0
2,f7uetnhp,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 10:42:18.546798+00:00,1,,,0.00,2,8.4,,,,0.00,3,,0,10,bhpbdf9o,,,,,,0
3,ujgu2j2i,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:16:52.590984+00:00,1,,,0.00,1,8.49,,,,0.00,2,,0,10,bhpbdf9o,,,,,,0
4,xusewzjs,,0,15,90,canteen_dilemma,2,GameLost,172.16.176.137,2018-03-26 10:17:11.257822+00:00,1,,,0.00,2,8.44,,,,0.00,2,,0,10,bhpbdf9o,,,,,,0
5,6imvaa5b,,0,0,90,,,,,,0,,,0.00,5,,,,,0.00,1,,0,10,bhpbdf9o,,,,,,0
6,kpq73m0c,,0,0,90,,,,,,0,,,0.00,6,,,,,0.00,1,,0,10,bhpbdf9o,,,,,,0
1,dkitbq4b,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:46:58.147725+00:00,1,,,5.00,1,8.36,Canteen,,6,0.60,2,,0,1,fqg95u67,,,,,,0
2,t8x0786b,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:00.171063+00:00,1,,,5.00,2,8.31,Canteen,,6,0.60,2,,0,1,fqg95u67,,,,,,0
3,squnqb9h,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:00.470250+00:00,1,,,0.00,1,8.37,Canteen,,5,0.60,3,,0,1,fqg95u67,,,,,,0
4,hmoyvns6,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:01.475182+00:00,1,,,0.00,2,8.32,Canteen,,6,0.60,3,,0,1,fqg95u67,,,,,,0
5,euxqtgti,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:03.193622+00:00,1,,,0.00,1,8.35,Canteen,,5,0.60,4,,0,1,fqg95u67,,,,,,0
6,vv5ada9b,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:09.101474+00:00,1,,,0.00,2,8.3,Canteen,,5,0.60,4,,0,1,fqg95u67,,,,,,0
7,2t22lxme,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:10.825907+00:00,1,,,0.00,1,8.5,Office,I messed up!,6,0.00,5,,1,1,fqg95u67,,,,,,0
8,4u38sq66,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 12:47:12.632708+00:00,1,,,0.00,2,8.45,,,,0.00,5,,1,1,fqg95u67,,,,,,0
9,blgzbldr,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:12.838849+00:00,1,,,5.00,2,8.53,Canteen,,5,0.60,6,,0,1,fqg95u67,,,,,,0
10,qtsys7nh,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:19.184261+00:00,1,,,5.00,1,8.53,Canteen,,5,0.60,6,,0,1,fqg95u67,,,,,,0
11,h7vscoqn,,0,80,90,canteen_dilemma,9,Strategy,172.16.176.137,2018-03-26 12:47:20.365046+00:00,1,,,0.00,2,8.41,Canteen,,6,0.60,7,,0,1,fqg95u67,,,,,,0
12,e0c1vwni,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:25.334504+00:00,1,,,0.00,1,8.36,Canteen,,4,0.60,7,,0,1,fqg95u67,,,,,,0
13,o26s8l30,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:30.398487+00:00,1,,,0.00,1,8.54,Office,"Well I got in at 8:54, so my partner got in at either 8:59 or 8:49, I played it safe",3,0.00,8,,1,1,fqg95u67,,,,,,0
14,iuerdy7k,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:31.507077+00:00,1,,,0.00,2,8.49,Canteen,none,1,0.00,8,,1,1,fqg95u67,,,,,,0
15,xx17155x,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:36.845714+00:00,1,,,0.00,1,9.01,Office,I arrived after 9 so I went to the office. ,3,0.00,9,,1,1,fqg95u67,,,,,,0
16,2ukepewe,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:38.099778+00:00,1,,,0.00,2,8.56,Canteen,"I thought that both me and the other player would choose to go to the canteen before 9, because it was 856",3,0.00,9,,1,1,fqg95u67,,,,,,0
17,rxxs8z2q,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 12:47:44.006898+00:00,1,,,0.00,1,8.55,,,,0.00,12,,1,1,fqg95u67,,,,,,0
18,lxkfvxlg,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:42.032327+00:00,1,,,0.00,2,8.56,Canteen,Two out of three possible times the collegue would have went to the Canteen so I just picked the higher odds,4,0.00,10,,1,1,fqg95u67,,,,,,0
19,ix1k56f4,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:45.790311+00:00,1,,,0.00,1,8.56,Office,guessing,2,0.00,10,,1,1,fqg95u67,,,,,,0
20,ix16z1xf,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:47.618501+00:00,1,,,0.00,1,8.47,Canteen,,6,0.60,11,,0,1,fqg95u67,,,,,,0
21,xeedu2jt,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:48.280223+00:00,1,,,0.00,2,8.42,Canteen,,6,0.60,11,,0,1,fqg95u67,,,,,,0
22,rcrki87j,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:50.598631+00:00,1,,,0.00,2,8.55,Office,a bad one,2,0.00,12,,1,1,fqg95u67,,,,,,0
23,oji4xve4,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 12:47:57.878468+00:00,1,,,0.00,1,8.4,Canteen,,5,0.00,13,,1,1,fqg95u67,,,,,,0
24,k2yoootk,,0,8,90,canteen_dilemma,1,Strategy,172.16.176.137,2018-03-26 12:48:04.816578+00:00,1,,,0.00,2,8.35,,,5,0.00,13,,1,1,fqg95u67,,,,,,0
25,ei24rzjx,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 12:48:06.052105+00:00,1,,,0.00,2,9.03,,,,0.00,14,,1,1,fqg95u67,,,,,,0
26,3pz22t9t,,0,6,90,canteen_dilemma,1,GameLost,172.16.176.137,2018-03-26 12:48:07.143941+00:00,1,,,0.00,1,8.58,Office,,5,0.00,14,,1,1,fqg95u67,,,,,,0
1,dkitbq4b,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:46:58.147725+00:00,1,,,5.00,1,9.0,Office,,4,0.40,2,,0,2,fqg95u67,,,,,,0
2,t8x0786b,,0,91,90,canteen_dilemma,10,Debrief,172.16.176.137,2018-03-26 12:47:00.171063+00:00,1,,,5.00,2,8.55,Office,,2,0.40,2,,0,2,fqg95u67,,,,,,0
