,session,code,turker,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff
1086,mnc3l6g1,yjfo2sxz,A26M997VYVK0E6,18,1,10,8.1,1.0,0.99,-0.01,I followed the rules and if I arrived before 9 I made sure to go to the canteen hoping the other partner would do the same.,1.0,8.5,,0.7
1087,mnc3l6g1,4vj1ck3p,A2FLOH4DM8A4ZS,18,2,10,8.2,1.0,0.99,-0.01,,1.0,8.3,,0.7
1088,mnc3l6g1,ug7j6wz5,A3C5G8LGIAW0XL,19,1,1,8.2,1.0,0.99,-0.01,,,,,0.0
1089,mnc3l6g1,66ukxmm5,A2CSENNI43N272,19,2,1,8.3,1.0,0.99,-0.01,,,,,0.0
1090,mnc3l6g1,ug7j6wz5,A3C5G8LGIAW0XL,19,1,2,8.2,1.0,0.99,-0.01,,,,,0.0
1091,mnc3l6g1,66ukxmm5,A2CSENNI43N272,19,2,2,8.3,1.0,0.99,-0.01,,,,,0.0
1092,mnc3l6g1,ug7j6wz5,A3C5G8LGIAW0XL,19,1,3,8.2,1.0,0.99,-0.01,,,,,0.0
1093,mnc3l6g1,66ukxmm5,A2CSENNI43N272,19,2,3,8.1,1.0,0.99,-0.01,,,,,0.0
1094,mnc3l6g1,ug7j6wz5,A3C5G8LGIAW0XL,19,1,4,8.4,1.0,0.75,-0.29,,,,,0.0
1095,mnc3l6g1,66ukxmm5,A2CSENNI43N272,19,2,4,8.3,1.0,0.99,-0.01,,,,,0.0
1096,mnc3l6g1,ug7j6wz5,A3C5G8LGIAW0XL,19,1,5,8.5,0.0,0.99,-9.21,,,,,0.0
1097,mnc3l6g1,66ukxmm5,A2CSENNI43N272,19,2,5,8.4,1.0,0.99,-9.21,,,,,0.0
1098,mnc3l6g1,ug7j6wz5,A3C5G8LGIAW0XL,19,1,6,8.5,0.0,0.75,-2.77,Time estimate.,1.0,8.2,2.0,0.0
1099,mnc3l6g1,66ukxmm5,A2CSENNI43N272,19,2,6,8.4,1.0,0.875,-4.16,I always thought I had time for the canteen,1.0,8.4,2.0,0.0
1100,mnc3l6g1,1f1yz0sv,A1299WL9DI3TEF,20,1,1,8.3,1.0,0.99,-0.01,,,,,0.0
1101,mnc3l6g1,gw1y5fkn,A1GQBMKG5J6MX4,20,2,1,8.4,1.0,0.625,-0.47,,,,,5.61
1102,mnc3l6g1,1f1yz0sv,A1299WL9DI3TEF,20,1,2,8.4,1.0,0.875,-4.16,,,,,0.0
1103,mnc3l6g1,gw1y5fkn,A1GQBMKG5J6MX4,20,2,2,8.5,0.0,0.625,-1.96,,,,,5.61
1104,mnc3l6g1,1f1yz0sv,A1299WL9DI3TEF,20,1,3,8.4,1.0,0.99,-9.21,Tried to anticipate their guesses.,1.0,8.3,3.0,0.0
1105,mnc3l6g1,gw1y5fkn,A1GQBMKG5J6MX4,20,2,3,8.3,0.0,0.625,-1.96,nice experience,3.0,8.1,3.0,5.61
1106,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,1,8.1,1.0,0.99,-0.01,,,,,0.13
1107,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,1,8.0,1.0,0.99,-0.01,,,,,0.01
1108,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,2,8.3,1.0,0.99,-0.01,,,,,0.13
1109,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,2,8.4,1.0,0.875,-0.13,,,,,0.01
1110,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,3,8.2,1.0,0.99,-0.01,,,,,0.13
1111,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,3,8.1,1.0,0.99,-0.01,,,,,0.01
1112,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,4,8.2,1.0,0.99,-0.01,,,,,0.13
1113,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,4,8.3,1.0,0.99,-0.01,,,,,0.01
1114,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,5,8.3,1.0,0.99,-0.01,,,,,0.13
1115,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,5,8.4,1.0,0.99,-0.01,,,,,0.01
1116,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,6,8.1,1.0,0.99,-0.01,,,,,0.13
1117,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,6,8.0,1.0,0.99,-0.01,,,,,0.01
1118,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,7,8.5,0.0,0.75,-0.58,,,,,0.13
1119,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,7,9.0,0.0,0.75,-0.58,,,,,0.01
1120,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,8,8.5,1.0,0.99,-0.01,,,,,0.13
1121,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,8,8.4,1.0,0.99,-0.01,,,,,0.01
1122,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,9,9.0,0.0,0.99,-9.21,,,,,0.13
1123,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,9,8.5,1.0,0.99,-9.21,,,,,0.01
1124,mnc3l6g1,1mqdqkvs,A21H2UDDHN8ZF,21,1,10,8.2,1.0,0.99,-0.01,I was basing off of how the other player was playing as well as the time. We were on point til round 9.,1.0,9.0,,0.13
1125,mnc3l6g1,b62ak2ol,A37JW9XJ3Y9BKO,21,2,10,8.3,1.0,0.99,-0.01,"I thought my partner would go to the canteen unless the time was 9, as instructed. He or she or it didn't do so 100%.",1.0,9.0,,0.01
1126,mnc3l6g1,nubsokbw,A2YE7NBCK14VAQ,22,1,1,8.4,1.0,0.99,-9.21,,,,,0.0
1127,mnc3l6g1,n8ee0dqk,A3QRVBQU6GXY0D,22,2,1,8.5,0.0,0.99,-9.21,,,,,0.5
1128,mnc3l6g1,nubsokbw,A2YE7NBCK14VAQ,22,1,2,9.0,0.0,0.75,-0.58,,,,,0.0
1129,mnc3l6g1,n8ee0dqk,A3QRVBQU6GXY0D,22,2,2,9.1,0.0,0.99,-0.02,,,,,0.5
1130,mnc3l6g1,nubsokbw,A2YE7NBCK14VAQ,22,1,3,9.0,0.0,0.5,-1.39,i had thought we would both go to the canteen and basically lost all my money on round 1 i tried to stay above 0 the rest of the game and failed,1.0,8.4,2.0,0.0
1131,mnc3l6g1,n8ee0dqk,A3QRVBQU6GXY0D,22,2,3,9.1,0.0,0.875,-0.27,follow an idea,1.0,8.5,3.0,0.5
1132,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,1,8.2,1.0,0.99,-0.01,,,,,4.25
1133,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,1,8.1,1.0,0.99,-0.01,,,,,0.12
1134,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,2,8.2,1.0,0.99,-0.01,,,,,4.25
1135,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,2,8.3,1.0,0.99,-0.01,,,,,0.12
1136,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,3,9.0,0.0,0.875,-4.16,,,,,4.25
1137,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,3,8.5,1.0,0.99,-9.21,,,,,0.12
1138,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,4,8.1,1.0,0.99,-0.01,,,,,4.25
1139,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,4,8.0,1.0,0.99,-0.01,,,,,0.12
1140,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,5,8.1,1.0,0.99,-0.01,,,,,4.25
1141,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,5,8.0,1.0,0.99,-0.01,,,,,0.12
1142,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,6,8.3,1.0,0.99,-0.01,,,,,4.25
1143,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,6,8.4,1.0,0.99,-0.01,,,,,0.12
1144,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,7,8.3,1.0,0.99,-0.01,,,,,4.25
1145,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,7,8.4,1.0,0.99,-0.01,,,,,0.12
1146,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,8,9.0,0.0,0.625,-0.94,,,,,4.25
1147,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,8,8.5,0.0,0.75,-0.58,,,,,0.12
1148,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,9,8.1,1.0,0.99,-0.01,,,,,4.25
1149,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,9,8.2,1.0,0.99,-0.01,,,,,0.12
1150,mnc3l6g1,t3t9kgbb,A10E5MI9D5XEUQ,23,1,10,9.0,0.0,0.75,-0.58,"Assumed the worst possible scenario (if my time was 8:30, I would assume my partner came at 8:40 and assumed I would arrive at 8:50) and if that was lower than 9:00 then I would go to the canteen and be very certain. If I arrived at 9:00 then I would go to the office and hope my partner would too.",1.0,8.3,,4.25
1151,mnc3l6g1,ftc57sli,A23A1WMFNPETYQ,23,2,10,8.5,0.0,0.99,-0.02,"Just looking at the times, and which ones were more likely to have me in the office vs canteen. I'm kicking myself for messing tht one up.",1.0,8.4,,0.12
1152,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,1,8.4,1.0,0.625,-0.47,,,,,0.0
1153,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,1,8.3,1.0,0.99,-0.01,,,,,0.0
1154,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,2,9.0,0.0,0.99,-0.02,,,,,0.0
1155,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,2,8.5,0.0,0.625,-0.94,,,,,0.0
1156,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,3,8.2,1.0,0.5,-0.69,,,,,0.0
1157,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,3,8.1,1.0,0.99,-0.01,,,,,0.0
1158,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,4,8.5,0.0,0.99,-0.02,,,,,0.0
1159,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,4,9.0,0.0,0.99,-0.02,,,,,0.0
1160,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,5,8.2,1.0,0.99,-0.01,,,,,0.0
1161,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,5,8.3,1.0,0.99,-0.01,,,,,0.0
1162,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,6,8.1,1.0,0.99,-0.01,,,,,0.0
1163,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,6,8.2,1.0,0.99,-0.01,,,,,0.0
1164,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,7,8.5,0.0,0.99,-0.02,,,,,0.0
1165,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,7,9.0,0.0,0.99,-0.02,,,,,0.0
1166,mnc3l6g1,7c8thfp6,AY5OS6NZWVX22,25,1,8,9.0,0.0,0.99,-9.21,I guessed based on how much time i had.,1.0,8.4,1.0,0.0
1167,mnc3l6g1,5g8tyv0q,A14E0Y5HPALKZN,25,2,8,8.5,1.0,0.99,-9.21,Just judged where to go by the time.,1.0,8.3,1.0,0.0
1168,mnc3l6g1,2kdwasnv,A3N0QZ9ZKUCTCQ,27,1,1,9.0,0.0,0.625,-1.96,,,,,3.31
1169,mnc3l6g1,u1gou8wx,A1LWWVCY9FPIAW,27,2,1,8.5,1.0,0.875,-4.16,,,,,0.0
1170,mnc3l6g1,2kdwasnv,A3N0QZ9ZKUCTCQ,27,1,2,9.0,0.0,0.625,-1.96,,,,,3.31
1171,mnc3l6g1,u1gou8wx,A1LWWVCY9FPIAW,27,2,2,8.5,1.0,0.625,-1.96,,,,,0.0
1172,mnc3l6g1,2kdwasnv,A3N0QZ9ZKUCTCQ,27,1,3,8.1,0.0,0.75,-2.77,My strategy was to decide on an option while staying true to that option in order to retain my bonus amount. I based my degree of certainty on how likely a certain choice was likely to occur and stick with that choice until the end.,3.0,6.0,3.0,3.31
1173,mnc3l6g1,u1gou8wx,A1LWWVCY9FPIAW,27,2,3,8.0,1.0,0.99,-9.21,I'm not sure. This is kind of unforgiving.,3.0,8.5,1.0,0.0
1174,mnc3l6g1,3p7y30a1,AOTF48KUV9KWM,28,1,1,8.5,0.0,0.875,-0.27,,,,,0.0
1175,mnc3l6g1,g92q2a09,A3GK90X2QOFR53,28,2,1,9.0,0.0,0.75,-0.58,,,,,0.0
1176,mnc3l6g1,3p7y30a1,AOTF48KUV9KWM,28,1,2,9.0,0.0,0.99,-9.21,,,,,0.0
1177,mnc3l6g1,g92q2a09,A3GK90X2QOFR53,28,2,2,8.5,1.0,0.625,-1.96,,,,,0.0
1178,mnc3l6g1,3p7y30a1,AOTF48KUV9KWM,28,1,3,8.5,0.0,0.875,-0.27,,,,,0.0
1179,mnc3l6g1,g92q2a09,A3GK90X2QOFR53,28,2,3,9.0,0.0,0.99,-0.02,,,,,0.0
1180,mnc3l6g1,3p7y30a1,AOTF48KUV9KWM,28,1,4,8.2,1.0,0.99,-9.21,"If it was close to 9:00,  I went to the office and assumed my partner would do the same since that would make sense. I don't really think my partner behaved logically.",1.0,8.4,2.0,0.0
1181,mnc3l6g1,g92q2a09,A3GK90X2QOFR53,28,2,4,8.1,0.0,0.99,-9.21,I tried to regulate based on previous decisions,3.0,8.3,2.0,0.0
