,session,code,turker,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,cutoff,newcutoff,changingstrategy,fault,cok840,cok900,simple,payoff
1364,skcucks5,q1gi5k8m,,26,1,2,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1365,skcucks5,ymmxmz1w,,26,2,2,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1366,skcucks5,q1gi5k8m,,26,1,3,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1367,skcucks5,ymmxmz1w,,26,2,3,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1368,skcucks5,q1gi5k8m,,26,1,4,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1369,skcucks5,ymmxmz1w,,26,2,4,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1370,skcucks5,q1gi5k8m,,26,1,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1371,skcucks5,ymmxmz1w,,26,2,5,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1372,skcucks5,q1gi5k8m,,26,1,6,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1373,skcucks5,ymmxmz1w,,26,2,6,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1374,skcucks5,q1gi5k8m,,26,1,7,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1375,skcucks5,ymmxmz1w,,26,2,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1376,skcucks5,q1gi5k8m,,26,1,8,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1377,skcucks5,ymmxmz1w,,26,2,8,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1378,skcucks5,q1gi5k8m,,26,1,9,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1379,skcucks5,ymmxmz1w,,26,2,9,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1380,skcucks5,q1gi5k8m,,26,1,10,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1381,skcucks5,ymmxmz1w,,26,2,10,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1382,skcucks5,q1gi5k8m,,26,1,11,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1383,skcucks5,ymmxmz1w,,26,2,11,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1384,skcucks5,q1gi5k8m,,26,1,12,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1385,skcucks5,ymmxmz1w,,26,2,12,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1386,skcucks5,q1gi5k8m,,26,1,13,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1387,skcucks5,ymmxmz1w,,26,2,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1388,skcucks5,q1gi5k8m,,26,1,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1389,skcucks5,ymmxmz1w,,26,2,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1390,skcucks5,q1gi5k8m,,26,1,15,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1391,skcucks5,ymmxmz1w,,26,2,15,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1392,skcucks5,q1gi5k8m,,26,1,16,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1393,skcucks5,ymmxmz1w,,26,2,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1394,skcucks5,q1gi5k8m,,26,1,17,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1395,skcucks5,ymmxmz1w,,26,2,17,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1396,skcucks5,q1gi5k8m,,26,1,18,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1397,skcucks5,ymmxmz1w,,26,2,18,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1398,skcucks5,q1gi5k8m,,26,1,19,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1399,skcucks5,ymmxmz1w,,26,2,19,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1400,skcucks5,q1gi5k8m,,26,1,20,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1401,skcucks5,ymmxmz1w,,26,2,20,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1402,skcucks5,q1gi5k8m,,26,1,21,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1403,skcucks5,ymmxmz1w,,26,2,21,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1404,skcucks5,q1gi5k8m,,26,1,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1405,skcucks5,ymmxmz1w,,26,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1406,skcucks5,q1gi5k8m,,26,1,23,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1407,skcucks5,ymmxmz1w,,26,2,23,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1408,skcucks5,q1gi5k8m,,26,1,24,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1409,skcucks5,ymmxmz1w,,26,2,24,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1410,skcucks5,q1gi5k8m,,26,1,25,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1411,skcucks5,ymmxmz1w,,26,2,25,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1412,skcucks5,q1gi5k8m,,26,1,26,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1413,skcucks5,ymmxmz1w,,26,2,26,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1414,skcucks5,q1gi5k8m,,26,1,27,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1415,skcucks5,ymmxmz1w,,26,2,27,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1416,skcucks5,q1gi5k8m,,26,1,28,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1417,skcucks5,ymmxmz1w,,26,2,28,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1418,skcucks5,q1gi5k8m,,26,1,29,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1419,skcucks5,ymmxmz1w,,26,2,29,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
1420,skcucks5,q1gi5k8m,,26,1,30,9.0,0.0,0.75,-2.77,"I followed what my partner did, to guess hos moves om each case. I cosidered both the cases 10 min before and after, and evaluated his guesses, and did some probability calculations",8.4,"Yes, based om my partners choice om 8:50","Yes, I learned what my partner would choose",,0.0,,1.0,0.0
1421,skcucks5,ymmxmz1w,,26,2,30,8.5,1.0,0.5,-1.39,Pick the canteen before 9 and the office after 9 and adjust the certainty if the clock is 8:50 or 9:00,8.5,No I did not. If I went later it would be 9 o'clock or more and that would be to late according to the rules,Yes. I mistakenly tried to fool the game instead of thinking about each round independently. After doing it once I did not do it again.,,1.0,,1.0,0.0
1422,skcucks5,eex9f34c,,27,1,1,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1423,skcucks5,a6280itn,,27,2,1,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1424,skcucks5,eex9f34c,,27,1,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1425,skcucks5,a6280itn,,27,2,2,8.4,1.0,0.625,-0.47,,,,,,,,,0.0
1426,skcucks5,eex9f34c,,27,1,3,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1427,skcucks5,a6280itn,,27,2,3,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1428,skcucks5,eex9f34c,,27,1,4,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1429,skcucks5,a6280itn,,27,2,4,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1430,skcucks5,eex9f34c,,27,1,5,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1431,skcucks5,a6280itn,,27,2,5,8.0,1.0,0.875,-0.13,,,,,,,,,0.0
1432,skcucks5,eex9f34c,,27,1,6,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1433,skcucks5,a6280itn,,27,2,6,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1434,skcucks5,eex9f34c,,27,1,7,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1435,skcucks5,a6280itn,,27,2,7,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1436,skcucks5,eex9f34c,,27,1,8,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1437,skcucks5,a6280itn,,27,2,8,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1438,skcucks5,eex9f34c,,27,1,9,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1439,skcucks5,a6280itn,,27,2,9,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1440,skcucks5,eex9f34c,,27,1,10,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1441,skcucks5,a6280itn,,27,2,10,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1442,skcucks5,eex9f34c,,27,1,11,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1443,skcucks5,a6280itn,,27,2,11,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1444,skcucks5,eex9f34c,,27,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1445,skcucks5,a6280itn,,27,2,12,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1446,skcucks5,eex9f34c,,27,1,13,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1447,skcucks5,a6280itn,,27,2,13,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1448,skcucks5,eex9f34c,,27,1,14,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1449,skcucks5,a6280itn,,27,2,14,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1450,skcucks5,eex9f34c,,27,1,15,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1451,skcucks5,a6280itn,,27,2,15,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1452,skcucks5,eex9f34c,,27,1,16,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1453,skcucks5,a6280itn,,27,2,16,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1454,skcucks5,eex9f34c,,27,1,17,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1455,skcucks5,a6280itn,,27,2,17,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1456,skcucks5,eex9f34c,,27,1,18,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1457,skcucks5,a6280itn,,27,2,18,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1458,skcucks5,eex9f34c,,27,1,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1459,skcucks5,a6280itn,,27,2,19,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1460,skcucks5,eex9f34c,,27,1,20,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1461,skcucks5,a6280itn,,27,2,20,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1462,skcucks5,eex9f34c,,27,1,21,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1463,skcucks5,a6280itn,,27,2,21,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1464,skcucks5,eex9f34c,,27,1,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1465,skcucks5,a6280itn,,27,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1466,skcucks5,eex9f34c,,27,1,23,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1467,skcucks5,a6280itn,,27,2,23,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1468,skcucks5,eex9f34c,,27,1,24,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1469,skcucks5,a6280itn,,27,2,24,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1470,skcucks5,eex9f34c,,27,1,25,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1471,skcucks5,a6280itn,,27,2,25,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1472,skcucks5,eex9f34c,,27,1,26,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1473,skcucks5,a6280itn,,27,2,26,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1474,skcucks5,eex9f34c,,27,1,27,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1475,skcucks5,a6280itn,,27,2,27,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1476,skcucks5,eex9f34c,,27,1,28,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1477,skcucks5,a6280itn,,27,2,28,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
1478,skcucks5,eex9f34c,,27,1,29,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1479,skcucks5,a6280itn,,27,2,29,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
1480,skcucks5,eex9f34c,,27,1,30,8.1,1.0,0.99,-0.01,"If there was a change my partner was 10 from 9 I went a bit uncertain, after a while we discovered that we both went office at 8:50, so 9 became certain but now 8:40 was uncertain.",8.4,"yes, this time was establiahed late. And since I dont know if my partner is at the safe point or not, It becomes a gane of chance.",Yes. We started learning what each other would choose,,0.0,,1.0,0.0
1481,skcucks5,a6280itn,,27,2,30,8.2,1.0,0.99,-0.01,I evalueres my answer by considering the “latest” case,8.2,Yes.,Yes. It depended on What happened last time and on What my partner chose,,,0.0,1.0,0.0
1482,skcucks5,wzhpir90,,28,1,1,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1483,skcucks5,degv17zm,,28,2,1,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1484,skcucks5,wzhpir90,,28,1,2,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1485,skcucks5,degv17zm,,28,2,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1486,skcucks5,wzhpir90,,28,1,3,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1487,skcucks5,degv17zm,,28,2,3,9.0,0.0,0.875,-4.16,,,,,,,,,0.0
1488,skcucks5,wzhpir90,,28,1,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1489,skcucks5,degv17zm,,28,2,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1490,skcucks5,wzhpir90,,28,1,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1491,skcucks5,degv17zm,,28,2,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1492,skcucks5,wzhpir90,,28,1,6,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
1493,skcucks5,degv17zm,,28,2,6,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1494,skcucks5,wzhpir90,,28,1,7,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1495,skcucks5,degv17zm,,28,2,7,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1496,skcucks5,wzhpir90,,28,1,8,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1497,skcucks5,degv17zm,,28,2,8,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1498,skcucks5,wzhpir90,,28,1,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1499,skcucks5,degv17zm,,28,2,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1500,skcucks5,wzhpir90,,28,1,10,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1501,skcucks5,degv17zm,,28,2,10,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1502,skcucks5,wzhpir90,,28,1,11,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1503,skcucks5,degv17zm,,28,2,11,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1504,skcucks5,wzhpir90,,28,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1505,skcucks5,degv17zm,,28,2,12,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1506,skcucks5,wzhpir90,,28,1,13,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1507,skcucks5,degv17zm,,28,2,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1508,skcucks5,wzhpir90,,28,1,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1509,skcucks5,degv17zm,,28,2,14,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1510,skcucks5,wzhpir90,,28,1,15,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1511,skcucks5,degv17zm,,28,2,15,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1512,skcucks5,wzhpir90,,28,1,16,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1513,skcucks5,degv17zm,,28,2,16,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1514,skcucks5,wzhpir90,,28,1,17,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1515,skcucks5,degv17zm,,28,2,17,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1516,skcucks5,wzhpir90,,28,1,18,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1517,skcucks5,degv17zm,,28,2,18,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1518,skcucks5,wzhpir90,,28,1,19,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1519,skcucks5,degv17zm,,28,2,19,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1520,skcucks5,wzhpir90,,28,1,20,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1521,skcucks5,degv17zm,,28,2,20,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1522,skcucks5,wzhpir90,,28,1,21,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1523,skcucks5,degv17zm,,28,2,21,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1524,skcucks5,wzhpir90,,28,1,22,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
1525,skcucks5,degv17zm,,28,2,22,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1526,skcucks5,wzhpir90,,28,1,23,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1527,skcucks5,degv17zm,,28,2,23,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1528,skcucks5,wzhpir90,,28,1,24,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
1529,skcucks5,degv17zm,,28,2,24,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1530,skcucks5,wzhpir90,,28,1,25,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1531,skcucks5,degv17zm,,28,2,25,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1532,skcucks5,wzhpir90,,28,1,26,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1533,skcucks5,degv17zm,,28,2,26,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1534,skcucks5,wzhpir90,,28,1,27,8.5,1.0,0.5,-1.39,,,,,,,,,0.0
1535,skcucks5,degv17zm,,28,2,27,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1536,skcucks5,wzhpir90,,28,1,28,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1537,skcucks5,degv17zm,,28,2,28,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1538,skcucks5,wzhpir90,,28,1,29,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1539,skcucks5,degv17zm,,28,2,29,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1540,skcucks5,wzhpir90,,28,1,30,9.0,0.0,0.5,-1.39,"I said very uncertain at 8.50 and 9.00, and picked the corresponding ""right"" choice for me. I didn't start out doing this, I started by picking random at 8.50 and 9.00, but change it a few rounds in.",9.1,"No, but I picked 9.10 so that isn't possible. It would however always make us pick go to the cantine and being very certain, making us loss the least amount of money. But it would go against the ""rules"" of the game, however since it was possible to pick going to the cantine after 9.00 I guess it's just a suggestion.",Yes I changed from random at 8.50 to always pick cantine.,,,1.0,1.0,0.0
1541,skcucks5,degv17zm,,28,2,30,8.5,1.0,0.75,-2.77,Trying to minimise lose,8.4,"Yes, in order to minimise lose","Yes, I adjusted my play according to my co-player behaviour",,1.0,,1.0,0.0
1542,skcucks5,v8ndw0x0,,29,1,1,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1543,skcucks5,reoi4tcq,,29,2,1,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1544,skcucks5,v8ndw0x0,,29,1,2,8.3,1.0,0.99,-9.21,,,,,,,,,0.0
1545,skcucks5,reoi4tcq,,29,2,2,8.4,0.0,0.875,-4.16,,,,,,,,,0.0
1546,skcucks5,v8ndw0x0,,29,1,3,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1547,skcucks5,reoi4tcq,,29,2,3,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1548,skcucks5,v8ndw0x0,,29,1,4,8.3,0.0,0.625,-0.94,,,,,,,,,0.0
1549,skcucks5,reoi4tcq,,29,2,4,8.4,0.0,0.75,-0.58,,,,,,,,,0.0
1550,skcucks5,v8ndw0x0,,29,1,5,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1551,skcucks5,reoi4tcq,,29,2,5,8.4,0.0,0.99,-9.21,,,,,,,,,0.0
1552,skcucks5,v8ndw0x0,,29,1,6,8.5,1.0,0.5,-1.39,,,,,,,,,0.0
1553,skcucks5,reoi4tcq,,29,2,6,8.4,0.0,0.99,-9.21,,,,,,,,,0.0
1554,skcucks5,v8ndw0x0,,29,1,7,8.4,1.0,0.625,-0.47,,,,,,,,,0.0
1555,skcucks5,reoi4tcq,,29,2,7,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1556,skcucks5,v8ndw0x0,,29,1,8,8.1,1.0,0.75,-0.29,,,,,,,,,0.0
1557,skcucks5,reoi4tcq,,29,2,8,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1558,skcucks5,v8ndw0x0,,29,1,9,8.4,0.0,0.75,-0.58,,,,,,,,,0.0
1559,skcucks5,reoi4tcq,,29,2,9,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1560,skcucks5,v8ndw0x0,,29,1,10,8.4,0.0,0.75,-0.58,,,,,,,,,0.0
1561,skcucks5,reoi4tcq,,29,2,10,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1562,skcucks5,v8ndw0x0,,29,1,11,8.5,1.0,0.625,-1.96,Try to pick the opposite of my partner,8.4,I don't remember,"Yes, because my partner went to the office early a lot",3.0,,0.0,1.0,0.0
1563,skcucks5,reoi4tcq,,29,2,11,8.4,0.0,0.99,-9.21,"If i arrived at 0900, go to office.    At 0850, assume other person went to office and go to office.    At 0840 assume other person assumed I went to office and go to office    At 0830 50/50 bet    At 0800 to 0820 assume other is also betting on canteen.",7.0,"I did sometimes, as a bet because I could see my colleague going there.",No.,1.0,,0.0,1.0,0.0
1564,skcucks5,ury717cx,,30,1,1,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1565,skcucks5,vc1ljavg,,30,2,1,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1566,skcucks5,ury717cx,,30,1,2,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1567,skcucks5,vc1ljavg,,30,2,2,8.5,1.0,0.875,-0.13,,,,,,,,,0.0
1568,skcucks5,ury717cx,,30,1,3,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1569,skcucks5,vc1ljavg,,30,2,3,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1570,skcucks5,ury717cx,,30,1,4,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1571,skcucks5,vc1ljavg,,30,2,4,8.5,1.0,0.875,-0.13,,,,,,,,,0.0
1572,skcucks5,ury717cx,,30,1,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1573,skcucks5,vc1ljavg,,30,2,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1574,skcucks5,ury717cx,,30,1,6,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1575,skcucks5,vc1ljavg,,30,2,6,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1576,skcucks5,ury717cx,,30,1,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1577,skcucks5,vc1ljavg,,30,2,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1578,skcucks5,ury717cx,,30,1,8,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1579,skcucks5,vc1ljavg,,30,2,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1580,skcucks5,ury717cx,,30,1,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1581,skcucks5,vc1ljavg,,30,2,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1582,skcucks5,ury717cx,,30,1,10,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1583,skcucks5,vc1ljavg,,30,2,10,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1584,skcucks5,ury717cx,,30,1,11,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1585,skcucks5,vc1ljavg,,30,2,11,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1586,skcucks5,ury717cx,,30,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1587,skcucks5,vc1ljavg,,30,2,12,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1588,skcucks5,ury717cx,,30,1,13,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1589,skcucks5,vc1ljavg,,30,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1590,skcucks5,ury717cx,,30,1,14,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1591,skcucks5,vc1ljavg,,30,2,14,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1592,skcucks5,ury717cx,,30,1,15,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1593,skcucks5,vc1ljavg,,30,2,15,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1594,skcucks5,ury717cx,,30,1,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1595,skcucks5,vc1ljavg,,30,2,16,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1596,skcucks5,ury717cx,,30,1,17,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1597,skcucks5,vc1ljavg,,30,2,17,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1598,skcucks5,ury717cx,,30,1,18,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1599,skcucks5,vc1ljavg,,30,2,18,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1600,skcucks5,ury717cx,,30,1,19,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1601,skcucks5,vc1ljavg,,30,2,19,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1602,skcucks5,ury717cx,,30,1,20,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1603,skcucks5,vc1ljavg,,30,2,20,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1604,skcucks5,ury717cx,,30,1,21,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1605,skcucks5,vc1ljavg,,30,2,21,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1606,skcucks5,ury717cx,,30,1,22,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1607,skcucks5,vc1ljavg,,30,2,22,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1608,skcucks5,ury717cx,,30,1,23,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1609,skcucks5,vc1ljavg,,30,2,23,8.5,0.0,0.99,-9.21,,,,,,,,,0.0
1610,skcucks5,ury717cx,,30,1,24,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1611,skcucks5,vc1ljavg,,30,2,24,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1612,skcucks5,ury717cx,,30,1,25,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1613,skcucks5,vc1ljavg,,30,2,25,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
