participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.room_busy,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
181,y8wjatmh,,0,0,19,,,,,,0,,,0.00,181,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
182,w8lw9iwr,,0,0,19,,,,,,0,,,0.00,182,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
183,boo5786a,,0,0,19,,,,,,0,,,0.00,183,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
184,ck5g9euv,,0,0,19,,,,,,0,,,0.00,184,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
185,5p122j94,,0,0,19,,,,,,0,,,0.00,185,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
186,oezw706p,,0,0,19,,,,,,0,,,0.00,186,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
187,4o3akhry,,0,0,19,,,,,,0,,,0.00,187,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
188,43m3b5y4,,0,0,19,,,,,,0,,,0.00,188,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
189,tjz9jjfu,,0,0,19,,,,,,0,,,0.00,189,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
190,54qf88jo,,0,0,19,,,,,,0,,,0.00,190,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
191,ek7413kh,,0,0,19,,,,,,0,,,0.00,191,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
192,pqacpwjo,,0,0,19,,,,,,0,,,0.00,192,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
193,578k8v39,,0,0,19,,,,,,0,,,0.00,193,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
194,lhlphrp4,,0,0,19,,,,,,0,,,0.00,194,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
195,lert0scs,,0,0,19,,,,,,0,,,0.00,195,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
196,kg3afgz0,,0,0,19,,,,,,0,,,0.00,196,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
197,1ldlsuhh,,0,0,19,,,,,,0,,,0.00,197,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
198,d40xjdt9,,0,0,19,,,,,,0,,,0.00,198,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
199,2fhxy54n,,0,0,19,,,,,,0,,,0.00,199,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
200,7xvptxgg,,0,0,19,,,,,,0,,,0.00,200,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
1,fy8sqa8z,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:55:38.965760+00:00,1,AZODF0GYSNWRS,3VSOLARPKCSTODNW60TGO8MXGCP93C,0.00,1,0,[],0.0,,,,0,,2018-06-20 11:56:10.456819+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
2,qgi39xep,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:21.531516+00:00,1,AGQPTDG6ZF3T3,3SUWZRL0MZW9GS1VXD70NPZSH076EP,0.10,2,1,[],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 11:56:42.833223+00:00,28,0.1,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
3,23bb98vf,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:24.692960+00:00,1,ABBJOZRIPLPW1,37C0GNLMHGM4OMNV1IWGH7H7HO66DW,0.14,3,1,[2],0.0,,,,0,,2018-06-20 11:57:08.490553+00:00,40,0.14,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
4,q2vctsx2,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 11:56:25.125986+00:00,1,A1D9FOXZ0UT0L2,3BGYGHDBBY3T3B6EHR0WVB9R4SF222,0.00,4,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
5,r1zn4efc,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:32.552822+00:00,1,ABI338QGB7EIP,3V26SBZTBEX9FXC2V5IO5XT5AACZZE,0.15,5,0,,,,,,,1,2018-06-20 11:56:52.944095+00:00,44,0.15,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
6,t9mzyqcp,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:51.889643+00:00,1,AW47H2ISJWAJC,3U5JL4WY5LS475OY9U4DEG0L1FBX43,0.31,6,2,[2],1400.0,1400.0,635.029209075656,0.484972255413093,1,,2018-06-20 11:57:17.987650+00:00,93,0.31,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
7,vxmltl9o,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:09.872058+00:00,1,A3RLCGRXA34GC0,3NL0RFNU0G6YN5PRABPOOMSJ56X4KM,0.47,7,3,"[2, 6]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 11:57:33.258230+00:00,139,0.47,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
8,9ifnuz99,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:19.419156+00:00,1,A1AMP9RUXAAV9K,3GU1KF0O4JKJJV7G2I4JSHKO98KBP0,0.11,8,0,,,,,,,1,2018-06-20 11:57:52.325752+00:00,33,0.11,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
9,ekmezuar,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:27.416503+00:00,1,A9ALF1SODWQE5,3NOKK93PR2RDT7UA3VQYZDR5YYVEEI,0.12,9,0,,,,,,,1,2018-06-20 11:57:47.387544+00:00,36,0.12,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
10,epug3siv,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 11:57:28.908676+00:00,1,A2CKYCHQGXUI10,3Z4XG4ZF49A5Q6B0LXUQVSGQ317X8A,0.00,10,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
11,mg0yob89,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 11:57:34.939711+00:00,1,A2NZ4U7L5TG9X4,3K772S5NP9UPDHLCTWY4KGOIQENEHY,0.00,11,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
12,39rz70lh,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:37.500592+00:00,1,AK2BB7OB8HYIP,3SITXWYCNWSOS497O9E0MU6RB7SXB9,0.55,12,4,"[2, 6, 7]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 11:58:09.940726+00:00,165,0.55,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
13,cm1iljis,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 11:57:38.695395+00:00,1,A2T6VRAVAC6F8N,35K3O9HUACW5ZLU6Y6A4HVC5AZAEF0,0.00,13,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
14,vto19l8j,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:44.834462+00:00,1,AJ33BFVNV3H2H,3TXD01ZLD50CQ1U34PTQU91H7XV4UJ,0.13,14,0,,,,,,,1,2018-06-20 11:58:07.444439+00:00,38,0.13,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
15,576pu1ug,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:58:04.045883+00:00,1,A1VW8Y7XCV3DRW,3IX2EGZR7C2ADRL732LPV03GIVGRJS,0.62,15,5,"[2, 7, 12]",1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-06-20 11:58:23.584512+00:00,184,0.62,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
16,35ajgxst,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:59:03.562728+00:00,1,A34FEDYGGZ4BN8,32KTQ2V7REYUAZV6CIYVK7V3G369MS,0.41,16,5,"[7, 12, 15]",0.0,,,,0,,2018-06-20 11:59:57.240515+00:00,122,0.41,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
17,azd5rbt6,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:59:38.549053+00:00,1,A2PQ6P3N2BYOVZ,3LOZAJ85YEWU4R9B5GLPL13NH1G2XD,0.59,17,6,"[7, 12, 15]",499.0,1100.106877,499.0,0.59529602595296,0,,2018-06-20 12:00:05.940853+00:00,177,0.59,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
18,muphfwqj,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:01:55.423053+00:00,1,AECD9PQM7FPF0,3JBT3HLQF9LF1TAW8WKMEZRR0B6PZK,0.37,18,8,"[15, 17, 19]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 12:02:41.290779+00:00,111,0.37,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
19,4essk53n,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:02:03.428419+00:00,1,A2LL9PBMB6M1QC,3S0TNUHWKU1RS06JUXTE1LDYNJWD8P,0.28,19,7,"[12, 15, 17]",1150.0,1150.0,521.631136026432,0.576941495517898,1,,2018-06-20 12:02:20.559939+00:00,85,0.28,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
20,ymm76eg3,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:02:45.380054+00:00,1,A3R55C67WKDZKO,3R8YZBNQ9I1HHV55PE7SNKO2VEFQ7K,0.40,20,9,"[15, 17, 19]",1150.0,1150.0,521.631136026432,0.576941495517898,1,,2018-06-20 12:03:14.606744+00:00,119,0.4,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
21,iza7tu5a,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:03:54.347144+00:00,1,A2QUXO9OJY69QM,3WEV0KO0ONB9BKLS8VZJICDZZD3DSP,0.34,21,10,"[15, 17, 20]",1500.0,1500.0,680.388438295346,0.448184559371171,1,,2018-06-20 12:04:03.289181+00:00,102,0.34,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
22,n4uqlkxq,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:07:33.441934+00:00,1,A1J9MSHU4I80S5,3H0W84IWBLL22BZFP1AYYKQODNLRE8,0.10,22,13,"[15, 17, 24]",499.0,1100.106877,499.0,0.59529602595296,0,,2018-06-20 12:08:40.242371+00:00,29,0.1,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
23,0fk957fz,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:07:48.038828+00:00,1,A1P0XSCJ9XAV74,3IJXV6UZ1Y2EIG11LK0PJZOG5GSRIH,0.00,23,11,"[15, 17, 20]",1135.0,1135.0,514.827251643478,0.582459649924186,1,,2018-06-20 12:08:02.833205+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
24,9txt7ffw,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:08:00.746596+00:00,1,A30O9P43V0O7K3,3LS2AMNW5G9O21X460OUY6AXL3POQ8,0.08,24,12,"[15, 17, 23]",1135.0,1135.0,514.827251643478,0.582459649924186,1,,2018-06-20 12:08:16.476836+00:00,22,0.08,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
25,4zi3r812,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:09:47.324142+00:00,1,A1W4M35XT7JK6M,3X4MXAO0BH7WJBL6A144KQXOKRQWRT,0.00,25,14,"[15, 17, 22]",2300.0,2300.0,1043.26227205286,0.153882991035796,1,,2018-06-20 12:10:14.361455+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
26,w7zka76t,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:10:20.828835+00:00,1,A1KQWBK5WHCNYQ,3AMYWKA6YC5VSJEKRRAWS1T6L2E6OU,0.00,26,15,"[15, 17, 22]",1102.0,1102.0,499.858706000981,0.594599589618021,1,,2018-06-20 12:10:46.304905+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
27,j6g4goda,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:10:33.984612+00:00,1,A2D30R5ZNQS01W,3TUI152ZZC6369Q30YQJMAXPSSG1QZ,0.10,27,16,"[15, 17, 22]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 12:10:56.381878+00:00,29,0.1,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
28,ij3hm7pd,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:10:50.641452+00:00,1,A2KED6T6BO622W,3YW4XOSQKR4VY2XKH7AOWBUEVDM1U4,0.12,28,17,"[15, 17, 22]",900.0,1984.1607,900.0,0.27007299270073,0,,2018-06-20 12:11:32.398838+00:00,34,0.12,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
29,4vml6fa9,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:10:58.600735+00:00,1,ASOALSPOWW0WY,3ZR9AIQJUCSWAFIN6IF652DAR8S40H,0.26,29,18,"[15, 17, 22]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 12:11:50.908667+00:00,77,0.26,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
30,mc5cmpuq,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:11:28.402239+00:00,1,A2IU5TX5S0FA1C,3WR9XG3T64UASQI7RH0FKHNXZMY74K,0.13,30,0,,,,,,,1,2018-06-20 12:11:51.131875+00:00,39,0.13,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
31,znp73z9x,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:12:18.377288+00:00,1,A20RVM3V1A3DKX,3R6BYFZZP8VE5LLNTB0W5KXCQ5LXFS,0.20,31,19,"[15, 17, 22]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-06-20 12:12:37.267155+00:00,59,0.2,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
32,tk84ue3j,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:12:58.823426+00:00,1,A1I34C8RHIDMUI,3MAOD8E57RTQTDY4RZJ9DP6LSW7XNZ,0.22,32,20,"[15, 17, 22]",1100.1,1100.1,498.996880645806,0.595298555842817,1,,2018-06-20 12:13:19.035432+00:00,67,0.22,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
33,1bc57lrz,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:13:14.737843+00:00,1,A38DAV8NCBY1J6,3N2BF7Y2VRDNP5DPAUMNXOTRZGFHMR,0.25,33,21,"[15, 22, 32]",2000.0,2000.0,907.184584393794,0.264246079161562,1,,2018-06-20 12:13:35.602051+00:00,74,0.25,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
34,f4b4b2v5,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:14:24.890215+00:00,1,A1FESCB8VCVRLT,30LSNF239VEXEWKG6ULOIRG8TOD2IE,0.07,34,22,"[15, 22, 32]",1300.0,1300.0,589.669979855966,0.521759951455015,1,,2018-06-20 12:14:55.189043+00:00,21,0.07,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
35,zqsdu65u,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:15:09.165524+00:00,1,A1I1KLWY71Z0OD,30X31N5D649BDDIGOL8HSB5TEA7ASL,0.08,35,23,"[15, 22, 32]",1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-06-20 12:15:27.515125+00:00,24,0.08,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
36,wrti1uqt,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:17:40.229579+00:00,1,AGR2W4LD01J4J,3G5W44VEU81EZLIB5CRPXBPMVB7GKM,0.00,36,23,"[15, 32, 35]",0.0,,,,0,,2018-06-20 12:18:02.314961+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
37,1uyyr0xh,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:20:52.164947+00:00,1,A1L2N1X8U8Z3W7,326O153BMJH811GA70FETV9KYMVEDQ,0.00,37,24,"[15, 32, 35]",1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-06-20 12:21:10.466184+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
38,zadsus3v,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:24:10.071334+00:00,1,AL7Q7Y08VEWY4,3PJ71Z61R5LXEA9HJWFX0F70ISD91M,0.00,38,25,"[15, 35, 37]",1325.0,1325.0,601.009787160889,0.512563027444535,1,,2018-06-20 12:24:33.752643+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
39,j09upr8b,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:24:42.711935+00:00,1,A1H98HPG6K93SB,3PJUZCGDJ7ZFPAT2IHOCFPU8WYJ986,1.01,39,26,"[15, 35, 37]",2500.0,2500.0,1133.98073049224,0.0803075989519523,1,,2018-06-20 12:25:14.860852+00:00,3,0.01,1.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
40,tnn40zld,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:25:40.944481+00:00,1,AF56P9JE4N741,3W2LOLRXLCY5OBRPLNL1WF3TXKIRKT,0.00,40,27,"[15, 35, 37]",1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-06-20 12:26:07.532169+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
41,7z0me8iw,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:26:59.545896+00:00,1,A13XQKLCKN2V5T,3I33IC7ZWGLI8E1IU6TB1TSPGG9A2J,0.00,41,28,"[35, 37, 40]",2004.0,2004.0,908.998953562582,0.262774571319885,1,,2018-06-20 12:27:22.889922+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
42,bkbs9605,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:33:40.917070+00:00,1,A2F93SIUUV5HQH,3KAKFY4PGVLMZEGZAUZT11L0Z2EI36,0.00,42,29,"[35, 37, 40]",1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-06-20 12:33:43.831267+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
43,1a2bestw,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:38:51.167039+00:00,1,AQVT4JFOPJZD9,33OOO72IVI40LSSTXZ9Y8BR3GW7TCW,0.00,43,29,"[37, 40, 42]",0.0,,,,0,,2018-06-20 12:39:31.997454+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
