participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.worker_running,subsession.someone_arriving,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
150,spwzp02e,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 23:22:54.981490+00:00,1,A11P9G6S06G4ZA,33JKGHPFYDDFZ1Z0DSH028QNMHDNMA,0.03,150,107,[130],1500.0,1500.0,680.388438295346,0.448184559371171,1,,2018-07-23 23:23:25.339092+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
151,3hmimh6a,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 23:33:02.081247+00:00,1,A1UMMLAC4K7PS4,3STRJBFXOXAI4Q4HPCQWWU4BMU4TKC,0.01,151,108,[130],1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-07-23 23:33:26.730549+00:00,3,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
152,tr5ro38v,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 23:35:56.587253+00:00,1,A3P49ZACQOVPRZ,3VFJCI1K40I0MPV6VW0MYNB0RSQRGU,0.00,152,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
153,pigkohlo,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 23:52:21.738804+00:00,1,A3J9HS8I5DUO9V,3GS6S824SRGB4DTEHUNNB6SEKJSNW2,0.03,153,109,[130],1100.0,2425.0853,1100.0,0.10786699107867,0,,2018-07-23 23:52:45.831758+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
154,mn8pyjsd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 23:57:55.713251+00:00,1,AEQ1FIT3SYXWZ,37UQDCYH6YE9M31MBD12T7NADVLV7P,0.04,154,110,[130],3500.0,3500.0,1587.57302268914,0.287569361467267,1,,2018-07-23 23:58:35.273949+00:00,13,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
155,lj5xigbp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 23:59:23.982473+00:00,1,A11OGJ4BGNDXQM,337RC3OW06L81OQOF72CCC5B8FQLVO,0.02,155,111,[130],800.0,800.0,362.873833757518,0.705698431664625,1,,2018-07-23 23:59:58.366501+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
156,97tdtzi5,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-24 00:07:27.016019+00:00,1,A2CVTKTSOSE3BN,3TE22NPXPCVD930OPJ28H53N99Z443,0.00,156,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
157,aaooj063,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 00:20:01.422228+00:00,1,A3UM6MEZIU60I7,3KOPY89HM9LIUP05SCKTD200D6TJ3O,0.01,157,112,[130],1300.0,1300.0,589.669979855966,0.521759951455015,1,,2018-07-24 00:20:09.145782+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
158,naxh60w4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 00:41:14.292227+00:00,1,A12X2S87LC2PMU,3XIQGXAUMDR1QS6HBS2KHSKVT6V7X6,0.02,158,113,[130],1500.0,1500.0,680.388438295346,0.448184559371171,1,,2018-07-24 00:41:34.225460+00:00,4,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
159,qt5lemii,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 00:43:34.169320+00:00,1,A3IDBFPW2T9P5D,3C8HJ7UOP8D9GQDJGGSUXVXWWVOMZT,0.04,159,114,[130],1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-07-24 00:43:51.222863+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
160,fdn53wr0,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 00:47:07.405282+00:00,1,A1XZ40T91S5YFU,3IKZ72A5B5Z9TR7JR5DN7I6EPG4FNY,0.03,160,115,[130],638.0,638.0,289.39188242162,0.765294499252538,1,,2018-07-24 00:47:27.237952+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
161,h5a6pkgi,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:20:43.443547+00:00,1,A2Z48CRWZQB80F,3G0WWMR1UW36KGXS5LOHJHASWIENQ1,0.03,161,115,[130],0.0,,,,0,,2018-07-24 01:21:12.610016+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
162,ocb3phig,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:26:00.061357+00:00,1,A5ZCBF46DNM1B,3MRNMEIQW6PM77Q2OM2I6QZ488PLDS,0.01,162,116,[130],650.0,650.0,294.834989927983,0.760879975727508,1,,2018-07-24 01:26:21.902284+00:00,3,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
163,hv1y4vrd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:29:05.853504+00:00,1,A1BT0YH8F6IMOW,3DIP6YHAPDBWK6KJQS4Y73VJOKRE8S,0.04,163,117,[130],600.0,600.0,272.155375318138,0.779273823748469,1,,2018-07-24 01:29:13.061996+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
164,grtodzcx,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:30:31.343555+00:00,1,A2MX58PSSC7HFV,3570Y55XZQ29JQ7S9RSG6J4XUF9YG7,0.04,164,118,[130],2400.0,2400.0,1088.62150127255,0.117095294993874,1,,2018-07-24 01:30:46.605696+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
165,jarh7gyn,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:33:06.032324+00:00,1,A13J52GWJM60EM,3N8OEVH1FS9LHPKORNWQ91FX7R1OO9,0.01,165,119,[130],1800.0,1800.0,816.466125954415,0.337821471245406,1,,2018-07-24 01:33:22.272104+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
166,6fpj0r1b,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:49:42.135437+00:00,1,AHMYV0Z9HVQJI,3IXQG4FA2UHYR8R9LT8M6RKA6UX9BI,0.03,166,120,[130],560.0,560.0,254.011683630262,0.793988902165237,1,,2018-07-24 01:50:35.853032+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
167,yh5p9w6b,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:51:29.351891+00:00,1,A1NJDB01C6Z4N1,3I02618YA1PYFUGM29LEX7CCZILUP9,0.02,167,121,[130],1130.0,1130.0,512.559290182494,0.584299034726282,1,,2018-07-24 01:51:54.409243+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
168,lgh4zl74,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:56:21.918213+00:00,1,A3THR2UWGQNVX4,3OCHAWUVGP3PL7D1UMRTLXPHZQWXK3,0.03,168,122,[130],550.0,550.0,249.475760708293,0.79766767176943,1,,2018-07-24 01:56:54.422342+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
169,fd5o0xms,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 01:58:57.950442+00:00,1,A1WISFBL3J5Z12,33M4IA01QHKB8BQWK60QM9BVUIQXRW,0.05,169,123,[130],500.0,1102.3115,500.0,0.59448499594485,0,,2018-07-24 02:00:02.441444+00:00,14,0.05,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
170,e8nytoj4,,0,19,19,ox,1,Results,172.16.176.137,2018-07-24 02:15:30.466245+00:00,1,AMSS4IEQ9SNS1,3Q5C1WP23NKEDN75G62GOZ2ZYMO151,1.02,170,124,[130],2500.0,2500.0,1133.98073049224,0.0803075989519523,1,,2018-07-24 02:15:53.812648+00:00,5,0.02,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
171,y2fpxvk2,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-24 02:20:21.421147+00:00,1,AH4QNMYBTB3PG,38YMOXR4MVI3XSNMID169V6TQU7W6A,0.00,171,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
172,whmajabf,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 02:23:16.030030+00:00,1,A1PI5AECW7SK82,3LEIZ60CDKIU96UPR7OPS9RDXXJZ9E,0.01,172,125,[130],300.0,300.0,136.077687659069,0.889636911874234,1,,2018-07-24 02:23:50.026961+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
173,fdp5kah9,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 02:45:21.623447+00:00,1,A1WNHGZ8S46T3C,3FQ5JJ512M7K9DZXSG4KNVYKYDOKND,0.03,173,126,[172],3000.0,3000.0,1360.77687659069,0.103630881257657,1,,2018-07-24 02:46:13.175964+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
174,8cjorbg5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 02:48:21.749217+00:00,1,A3B9UDE141KDK7,3ZPBJO59KQKKLB7CX1NKEY6YSSIDHK,0.03,174,126,[172],0.0,,,,0,,2018-07-24 02:49:00.686487+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
175,2bajiq5v,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 02:57:29.625206+00:00,1,AW0JF1A0TX2U,3MD9PLUKKJXFY8YJSH7UAAMX2M1NZ2,0.03,175,127,[172],2000.0,2000.0,907.184584393794,0.264246079161562,1,,2018-07-24 02:57:49.512904+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
176,55knutra,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:10:05.984854+00:00,1,A26BJC7ER7MMUY,3ZAK8W07I5XVRDC2LO6OI6B5SBBU09,0.02,176,128,[172],750.0,750.0,340.194219147673,0.724092279685586,1,,2018-07-24 03:10:37.161483+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
177,w0n0woxu,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:16:18.919678+00:00,1,A3UP896C2X50ED,35L9RVQFCP162DIYJWD9OYAMESDUHB,0.01,177,129,[172],2000.0,2000.0,907.184584393794,0.264246079161562,1,,2018-07-24 03:17:09.210731+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
178,4gabwc4o,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:22:43.395611+00:00,1,A1S3NIG6512KP4,3M0NZ3JDP2HB8JSDOHB8GTMBB11Z5O,0.02,178,130,[172],428.0,943.578644,428.0,0.652879156528792,0,,2018-07-24 03:23:09.738446+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
179,3ojwh0rr,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:28:11.540022+00:00,1,A3SFMX0BWXI36J,3PMBY0YE28MH1DJFZT4HHBQSOFZC9U,0.01,179,131,[172],900.0,900.0,408.233062977207,0.668910735622703,1,,2018-07-24 03:28:32.217267+00:00,1,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
180,xovpulst,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:28:32.406653+00:00,1,AD7XOAACNI0T7,3HUTX6F6VV67AIVJ4PYT2OCV7N82OP,0.03,180,132,[172],375.0,375.0,170.097109573836,0.862046139842793,1,,2018-07-24 03:29:44.720641+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
181,filyrpvo,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:45:59.784749+00:00,1,A268SWOS479FCX,33PPO7FECWYKH6IW3J55EA7DS5YIDJ,0.01,181,133,[172],875.0,875.0,396.893255672285,0.678107659633183,1,,2018-07-24 03:46:14.882459+00:00,3,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
182,dutbmlu0,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:52:14.899397+00:00,1,A1LKQ1257D201J,3K9FOBBF2I2VTJHFDGGL2VBZNDUNLK,0.01,182,134,[172],500.0,500.0,226.796146098449,0.81606151979039,1,,2018-07-24 03:52:41.707700+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
183,dw1n0yay,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 03:56:13.384739+00:00,1,A2ECJUTIAHSOTP,3WMOAN2SRCGYPOT9RKIRP491EBWNV3,0.03,183,135,[172],700.0,700.0,317.514604537828,0.742486127706547,1,,2018-07-24 03:56:35.055173+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
184,mt7shkie,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:04:43.998739+00:00,1,A3D3CERV4FG6FB,3BEFOD78W7CTDTPUVN243ZKOW1PM4Q,0.02,184,136,[172],850.0,850.0,385.553448367363,0.687304583643664,1,,2018-07-24 04:05:21.334562+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
185,pmoqvqrq,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:05:54.141502+00:00,1,ADOVF9SBJJK33,374TNBHA8CE0WF16CNXS0X8013LQY2,0.02,185,137,[172],1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-07-24 04:06:16.088390+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
186,bt3hxv3i,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:13:13.181233+00:00,1,A1SVUNEZBEG1X8,3M0NZ3JDP2HB8JSDOHB8GTMBB12Z5P,0.03,186,138,[172],800.0,800.0,362.873833757518,0.705698431664625,1,,2018-07-24 04:13:47.859500+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
187,ckx8ms0s,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:14:09.988400+00:00,1,AJJLOKGREYQ3V,352YTHGROWW7LFOJ4QMRBUCSFFR4H0,0.01,187,139,[172],850.0,850.0,385.553448367363,0.687304583643664,1,,2018-07-24 04:14:23.589143+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
188,doj7wcme,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:17:19.487095+00:00,1,A2F9DG86SP81O4,31LVTDXBL8TG8H976NX2BFG9OAJRLC,0.04,188,140,[172],900.0,900.0,408.233062977207,0.668910735622703,1,,2018-07-24 04:17:59.224638+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
189,clt5pl9w,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:34:14.093270+00:00,1,A718171FDZ6HC,3SITXWYCNWSOS497O9E0MU6SDXQXBR,1.02,189,141,[172],2600.0,2600.0,1179.33995971193,0.0435199029100303,1,,2018-07-24 04:35:22.290654+00:00,5,0.02,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
190,5srhnf47,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:37:01.415390+00:00,1,A3NWQ0535HAXUD,3FTOP5WARG7MDX189P2AB42UBVF0JL,0.02,190,141,[172],0.0,,,,0,,2018-07-24 04:37:15.908955+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
191,qg18lrwe,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:52:14.252915+00:00,1,A3VS95PII10SM1,3NQL1CS15SRS1NXNYMR26K78IV1YV5,0.03,191,142,[172],650.0,650.0,294.834989927983,0.760879975727508,1,,2018-07-24 04:52:35.448658+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
192,3i8twsn4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:53:13.706182+00:00,1,ACJK1CSODSI6N,3BC8WZX3V4FRBF4KB7UYXRP8U29RR3,0.03,192,143,[172],340.0,340.0,154.221379346945,0.874921833457466,1,,2018-07-24 04:53:43.809722+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
193,0jrt2p77,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:53:36.970751+00:00,1,AXM011R83WRKI,35DR22AR5E3JP95U9GZU4B8GP5F3X8,0.09,193,144,[172],1450.0,3196.70335,1450.0,0.175993511759935,0,,2018-07-24 04:53:49.048207+00:00,26,0.09,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
194,78e2c6jz,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:55:21.711860+00:00,1,A1PW9XMRZQM7ZC,354P56DE9LMTUBKIHIWXIK34FSYS7T,0.01,194,145,[172],500.0,500.0,226.796146098449,0.81606151979039,1,,2018-07-24 04:55:47.142491+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
195,wg9nhzhe,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 04:57:53.078086+00:00,1,A2QECLOA8O0D20,3RU7GD8VPPCI0HOID4QEI6UPFM4SP0,0.02,195,146,[172],1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-07-24 04:59:05.283497+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
196,eh44p3qb,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 05:04:35.337366+00:00,1,A2IF4TYEH1MUKQ,3OXV7EAXLF966ULY8TQ44YVWS1G63H,0.03,196,147,[172],986.0,986.0,447.242000106141,0.63727331702665,1,,2018-07-24 05:05:01.606536+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
197,1g93k6ty,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 05:06:30.978078+00:00,1,A2RMHGVU2K97BF,31LM9EDVOMBPYTTFAV48MGY7JORNJK,0.03,197,148,[172],1125.0,1125.0,510.291328721509,0.586138419528379,1,,2018-07-24 05:06:56.395921+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
198,iq8jzct1,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 05:09:39.614374+00:00,1,A2JISAJBHTFGDI,3WOKGM4L72Z0E8S5P2UFJ0JGAPQO0T,0.02,198,149,[172],1800.0,1800.0,816.466125954415,0.337821471245406,1,,2018-07-24 05:10:11.899917+00:00,4,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
199,xkvuxps8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 05:14:28.516238+00:00,1,A1GXKLEEY3FB40,37Z929RLGARGS9HPULZYNGVM4PQTS7,0.03,199,150,[172],1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-07-24 05:14:36.606014+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
200,bco3rqre,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 05:18:56.724687+00:00,1,AEGKZQKMJTBAJ,3Q5C1WP23NKEDN75G62GOZ2ZYMS519,0.03,200,151,[172],275.0,275.0,124.737880354147,0.898833835884715,1,,2018-07-24 05:19:19.053899+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
201,6r34n997,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 06:08:52.111396+00:00,1,AQ64IKQFVU0BF,3PM8NZGV8ZZBWABW7RBQHJ1RZXUQXZ,0.03,201,152,[200],1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-07-24 06:09:07.713172+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
202,wmuqli83,,0,20,19,ox,1,Results,172.16.176.137,2018-07-24 06:51:36.344398+00:00,1,A2SLF9OF59T7ZQ,3OLQQLKKNT8L4NG2HW1PWT4Y5WSEJO,0.05,202,153,[200],470.0,1036.17281,470.0,0.618815896188159,0,,2018-07-24 06:52:18.053441+00:00,14,0.05,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
