participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.bonus,session.config.views,session.config.pay_per_min,session.config.wait_before_leave,session.config.selection_method,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,ox.1.player.id_in_group,ox.1.player.decision_order,ox.1.player.decision_history,ox.1.player.estimate,ox.1.player.estimate_p,ox.1.player.estimate_kg,ox.1.player.estimate_percent_diff,ox.1.player.unit,ox.1.player.early_finish,ox.1.player.wp_timer_start,ox.1.player.sec_spent,ox.1.player.sec_earned,ox.1.player.payoff,ox.1.group.id_in_subsession,ox.1.subsession.round_number,ox.1.subsession.worker_running,ox.1.subsession.someone_arriving,ox.1.subsession.pay_per_min,ox.1.subsession.wait_before_leave,ox.1.subsession.max_wait_time,ox.1.subsession.bonus,ox.1.subsession.views,ox.1.subsession.selection_method
21,9xbfcay8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 10:07:59.348427+00:00,1,AZIAQJWXTSFUX,33LKR6A5KF3GYPIVH2KERF8CDDQT19,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,21,1,0,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,21,15,[],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-17 10:08:31.983802+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
22,bjukhomf,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 10:17:39.792859+00:00,1,AFBG390FH67SI,3PIWWX1FJKPTF32UVXCGT9HP9S0JJZ,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,22,1,0,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,22,16,[],1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-07-17 10:18:12.837223+00:00,10,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
23,61crb5qi,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 10:31:40.044506+00:00,1,A2DH4G39VD8L2U,3KOPY89HM9LIUP05SCKTD200DVF3J8,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,23,1,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,23,17,[],1800.0,1800.0,816.466125954415,0.337821471245406,1,,2018-07-17 10:32:28.676113+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
24,2gp0boyv,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 10:34:50.564069+00:00,1,A16V9BIZHTKWTH,34PGFRQONPUFLN2T2WVVIZBXBOAJWV,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,24,1,0,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,24,18,[],420.0,925.94166,420.0,0.659367396593674,0,,2018-07-17 10:35:15.806487+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
25,xeafh1vg,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 10:36:02.771097+00:00,1,A1MICIRPQ6X8B5,3AQF3RZ55911M61RSOR657KSUF06FE,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,25,1,0,0.00,1,1,25,0,0,0.00,1,2,25,0,0,0.00,1,3,25,0,0,0.00,1,4,25,0,0,0.00,1,5,25,0,0,0.00,1,6,25,0,0,0.00,1,7,25,0,0,0.00,1,8,25,19,[],1156.0,1156.0,524.352689779613,0.574734233755383,1,,2018-07-17 10:36:27.138621+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
26,ltrmjow7,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:04:49.759916+00:00,1,A1V8HAFHS4Q5RR,3BDCF01OGYDP5ILTKIPWJB95QLFYLB,0.11,0.21,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,26,1,0,0.00,1,1,26,0,0,0.00,1,2,26,0,0,0.00,1,3,26,0,0,0.00,1,4,26,0,0,0.00,1,5,26,0,0,0.00,1,6,26,0,0,0.00,1,7,26,0,0,0.00,1,8,26,20,[],850.0,1873.92955,850.0,0.310624493106245,0,,2018-07-17 11:06:04.004400+00:00,32,0.11,0.00,1,1,0,0,0.2,30,300,1,0,history
27,xec7kt73,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-17 11:05:54.253230+00:00,1,A27RTZYG959BVL,3IXQG4FA2UHYR8R9LT8M6RK95IHB9D,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,27,0,1,0.00,1,1,27,0,0,0.00,1,2,27,0,0,0.00,1,3,27,0,0,0.00,1,4,27,0,0,0.00,1,5,27,0,0,0.00,1,6,27,0,0,0.00,1,7,27,0,0,0.00,1,8,27,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
28,k1rbb9pm,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:14:30.796020+00:00,1,A1LFOS4GL90HWU,3JWH6J9I9TWJGAV3M3RROSFTA7YNBO,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,28,1,0,0.00,1,1,28,0,0,0.00,1,2,28,0,0,0.00,1,3,28,0,0,0.00,1,4,28,0,0,0.00,1,5,28,0,0,0.00,1,6,28,0,0,0.00,1,7,28,0,0,0.00,1,8,28,21,[],2400.0,2400.0,1088.62150127255,0.117095294993874,1,,2018-07-17 11:14:50.657052+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
29,64rrypc2,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:26:53.399822+00:00,1,A24KGCLUZK6KGT,3HUTX6F6VV67AIVJ4PYT2OCU6BRO23,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,29,1,0,0.00,1,1,29,0,0,0.00,1,2,29,0,0,0.00,1,3,29,0,0,0.00,1,4,29,0,0,0.00,1,5,29,0,0,0.00,1,6,29,0,0,0.00,1,7,29,0,0,0.00,1,8,29,21,[],0.0,,,,0,,2018-07-17 11:27:30.686482+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
30,8hdkpbrn,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-17 11:40:54.770454+00:00,1,A334OWQEAEA58H,3MD9PLUKKJXFY8YJSH7UAAMW1AMNZW,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,30,0,1,0.00,1,1,30,0,0,0.00,1,2,30,0,0,0.00,1,3,30,0,0,0.00,1,4,30,0,0,0.00,1,5,30,0,0,0.00,1,6,30,0,0,0.00,1,7,30,0,0,0.00,1,8,30,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
31,vpgm5bsv,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:42:05.289632+00:00,1,A1GL8LTES7Z72K,3OHYZ19UGDOWFLQNH4R886VSIZKOAB,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,31,1,0,0.00,1,1,31,0,0,0.00,1,2,31,0,0,0.00,1,3,31,0,0,0.00,1,4,31,0,0,0.00,1,5,31,0,0,0.00,1,6,31,0,0,0.00,1,7,31,0,0,0.00,1,8,31,22,[],1218.0,1218.0,552.475411895821,0.551925862209391,1,,2018-07-17 11:42:23.244955+00:00,10,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
32,8te0ey4g,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:42:33.759011+00:00,1,A2FN2WHV7YVDTV,39L1G8WVWRABZ8K12NEN924EJEJ136,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,32,1,0,0.00,1,1,32,0,0,0.00,1,2,32,0,0,0.00,1,3,32,0,0,0.00,1,4,32,0,0,0.00,1,5,32,0,0,0.00,1,6,32,0,0,0.00,1,7,32,0,0,0.00,1,8,32,22,[],0.0,,,,0,,2018-07-17 11:43:33.429874+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
33,ipy0kyo8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:43:07.801442+00:00,1,A2V1T6RKD06I2X,3E1QT0TDFQS80BM5MBUPSITBG2M8IX,0.23,0.33,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,33,1,0,0.00,1,1,33,0,0,0.00,1,2,33,0,0,0.00,1,3,33,0,0,0.00,1,4,33,0,0,0.00,1,5,33,0,0,0.00,1,6,33,0,0,0.00,1,7,33,0,0,0.00,1,8,33,23,[],550.0,550.0,249.475760708293,0.79766767176943,1,,2018-07-17 11:43:36.290804+00:00,68,0.23,0.00,1,1,0,0,0.2,30,300,1,0,history
34,3xxoft43,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 11:57:14.123080+00:00,1,A3UXYKEUWZMEGO,3QILPRALQ6E0ECXWJR7HXQPS21GN8S,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,34,1,0,0.00,1,1,34,0,0,0.00,1,2,34,0,0,0.00,1,3,34,0,0,0.00,1,4,34,0,0,0.00,1,5,34,0,0,0.00,1,6,34,0,0,0.00,1,7,34,0,0,0.00,1,8,34,24,[],880.0,880.0,399.161217133269,0.676268274831087,1,,2018-07-17 11:57:46.011024+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
35,6imhzay7,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 12:20:18.770364+00:00,1,A16DMEHVXW2F7Y,3MH9DQ757XVS2HNNZQVR3YYKYGNGUU,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,35,1,0,0.00,1,1,35,0,0,0.00,1,2,35,0,0,0.00,1,3,35,0,0,0.00,1,4,35,0,0,0.00,1,5,35,0,0,0.00,1,6,35,0,0,0.00,1,7,35,0,0,0.00,1,8,35,25,[],2002.0,2002.0,908.091768978188,0.263510325240723,1,,2018-07-17 12:20:43.834260+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
36,tb274i6o,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-17 12:23:02.159811+00:00,1,A2B5NGUJUHNNWT,3JAOYWH7VJNA4HDLC6XGKUGEHCZ9L2,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,36,0,1,0.00,1,1,36,0,0,0.00,1,2,36,0,0,0.00,1,3,36,0,0,0.00,1,4,36,0,0,0.00,1,5,36,0,0,0.00,1,6,36,0,0,0.00,1,7,36,0,0,0.00,1,8,36,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
37,9814jsg2,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 12:35:26.036666+00:00,1,A1KXAWNPGDQ8KB,39GAF6DQWSJVBHMKMXKTSXWXAYDV1Y,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,37,1,0,0.00,1,1,37,0,0,0.00,1,2,37,0,0,0.00,1,3,37,0,0,0.00,1,4,37,0,0,0.00,1,5,37,0,0,0.00,1,6,37,0,0,0.00,1,7,37,0,0,0.00,1,8,37,25,[],0.0,,,,0,,2018-07-17 12:35:47.560825+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
38,9c1cmfp5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 12:43:52.025483+00:00,1,A326UXH6U3XYJO,3JCG6DTRV49RNDAKLDGYNB5X1IQQQU,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,38,1,0,0.00,1,1,38,0,0,0.00,1,2,38,0,0,0.00,1,3,38,0,0,0.00,1,4,38,0,0,0.00,1,5,38,0,0,0.00,1,6,38,0,0,0.00,1,7,38,0,0,0.00,1,8,38,26,[],1500.0,1500.0,680.388438295346,0.448184559371171,1,,2018-07-17 12:44:27.891123+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
39,9wojazc7,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 12:55:46.455342+00:00,1,AF3HNL9IHO9IF,37TD41K0AISZ6SFE8Z48Y6VHFRBCS1,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,39,1,0,0.00,1,1,39,0,0,0.00,1,2,39,0,0,0.00,1,3,39,0,0,0.00,1,4,39,0,0,0.00,1,5,39,0,0,0.00,1,6,39,0,0,0.00,1,7,39,0,0,0.00,1,8,39,27,[],1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-07-17 12:56:24.542913+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
40,369qs06u,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 13:28:57.639663+00:00,1,A2DAEM674ZDADH,3GGAI1SQEWHW8X29O28MMXWBN2VCMR,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,40,1,0,0.00,1,1,40,0,0,0.00,1,2,40,0,0,0.00,1,3,40,0,0,0.00,1,4,40,0,0,0.00,1,5,40,0,0,0.00,1,6,40,0,0,0.00,1,7,40,0,0,0.00,1,8,40,28,[],800.0,800.0,362.873833757518,0.705698431664625,1,,2018-07-17 13:29:27.003655+00:00,3,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
41,vcdk04lq,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 13:46:48.756345+00:00,1,A3OFN28J3TREHQ,3CN4LGXD5Y7T7AE8EQQFXU7U4ZTY4R,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,41,1,0,0.00,1,1,41,0,0,0.00,1,2,41,0,0,0.00,1,3,41,0,0,0.00,1,4,41,0,0,0.00,1,5,41,0,0,0.00,1,6,41,0,0,0.00,1,7,41,0,0,0.00,1,8,41,29,[],3400.0,3400.0,1542.21379346945,0.250781665425345,1,,2018-07-17 13:47:11.602458+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
42,3iebg55v,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 13:55:51.898720+00:00,1,A3GAQNTZ1V1VO,3RYC5T2D74C6Z2O5YFQ9SWPSS8BPR8,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,42,1,0,0.00,1,1,42,0,0,0.00,1,2,42,0,0,0.00,1,3,42,0,0,0.00,1,4,42,0,0,0.00,1,5,42,0,0,0.00,1,6,42,0,0,0.00,1,7,42,0,0,0.00,1,8,42,30,[],1195.0,1195.0,542.042789175292,0.560387032299033,1,,2018-07-17 13:56:27.136142+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
43,n7qyzp99,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:04:33.946183+00:00,1,A13ZNIEXIJ66U1,3VSOLARPKCSTODNW60TGO8MXHQE93U,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,43,1,0,0.00,1,1,43,0,0,0.00,1,2,43,0,0,0.00,1,3,43,0,0,0.00,1,4,43,0,0,0.00,1,5,43,0,0,0.00,1,6,43,0,0,0.00,1,7,43,0,0,0.00,1,8,43,31,[],1650.0,1650.0,748.42728212488,0.393003015308289,1,,2018-07-17 14:05:17.743630+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
44,4dj73aqp,,0,19,19,ox,1,Results,172.16.176.137,2018-07-17 14:08:46.519597+00:00,1,A19ISUEMCS9YNE,3RXPCZQMQQUCTKWPX2L7SWTNNJVG10,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,44,1,0,0.00,1,1,44,0,0,0.00,1,2,44,0,0,0.00,1,3,44,0,0,0.00,1,4,44,0,0,0.00,1,5,44,0,0,0.00,1,6,44,0,0,0.00,1,7,44,0,0,0.00,1,8,44,32,[],79.0,174.165217,79.0,0.935928629359286,0,,2018-07-17 14:09:26.317019+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
45,bu7mdhxe,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:11:35.153554+00:00,1,ASFPTTC55UW4B,333U7HK6IAYGCH22L1Q5QBMC48FJDX,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,45,1,0,0.00,1,1,45,0,0,0.00,1,2,45,0,0,0.00,1,3,45,0,0,0.00,1,4,45,0,0,0.00,1,5,45,0,0,0.00,1,6,45,0,0,0.00,1,7,45,0,0,0.00,1,8,45,33,[],560.0,1234.58888,560.0,0.545823195458232,0,,2018-07-17 14:13:26.966582+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
46,3xy1onyl,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:16:15.607017+00:00,1,AJ3FWK2NQAK98,3Z7EFSHGNAX7291D29AVXEC9U6IXCZ,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,46,1,0,0.00,1,1,46,0,0,0.00,1,2,46,0,0,0.00,1,3,46,0,0,0.00,1,4,46,0,0,0.00,1,5,46,0,0,0.00,1,6,46,0,0,0.00,1,7,46,0,0,0.00,1,8,46,34,[],500.0,500.0,226.796146098449,0.81606151979039,1,,2018-07-17 14:17:10.983007+00:00,3,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
47,9xckn5lk,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-17 14:20:03.224489+00:00,1,ANDT8L0OMD5K3,3MRNMEIQW6PM77Q2OM2I6QZ48XLLD2,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,47,0,1,0.00,1,1,47,0,0,0.00,1,2,47,0,0,0.00,1,3,47,0,0,0.00,1,4,47,0,0,0.00,1,5,47,0,0,0.00,1,6,47,0,0,0.00,1,7,47,0,0,0.00,1,8,47,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
48,t5bfm5sv,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:24:22.872591+00:00,1,A1P2CL3DC1EHUA,3T111IHZ5F9L7F8YHQUC66PDN4VR9H,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,48,1,0,0.00,1,1,48,0,0,0.00,1,2,48,0,0,0.00,1,3,48,0,0,0.00,1,4,48,0,0,0.00,1,5,48,0,0,0.00,1,6,48,0,0,0.00,1,7,48,0,0,0.00,1,8,48,35,[],1154.0,1154.0,523.445505195219,0.575469987676221,1,,2018-07-17 14:25:06.486673+00:00,4,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
49,nukabwys,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:28:48.789286+00:00,1,A39AF2Q55LYQOF,3S0TNUHWKU1RS06JUXTE1LDYOXND89,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,49,1,0,0.00,1,1,49,0,0,0.00,1,2,49,0,0,0.00,1,3,49,0,0,0.00,1,4,49,0,0,0.00,1,5,49,0,0,0.00,1,6,49,0,0,0.00,1,7,49,0,0,0.00,1,8,49,36,[],3000.0,3000.0,1360.77687659069,0.103630881257657,1,,2018-07-17 14:29:29.850053+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
50,m1jmqs8n,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:30:28.852222+00:00,1,A1U3DBBCXKWMZC,3EA3QWIZ4JERYVETP95KJEPYUFGIT5,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,50,1,0,0.00,1,1,50,0,0,0.00,1,2,50,0,0,0.00,1,3,50,0,0,0.00,1,4,50,0,0,0.00,1,5,50,0,0,0.00,1,6,50,0,0,0.00,1,7,50,0,0,0.00,1,8,50,37,[],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-17 14:30:41.135532+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
51,48jjxf9h,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:31:53.700074+00:00,1,AJQJLIYJDTP4B,3137ONMDKHOBDLQ19QGMZGCHCS1EGJ,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,51,1,0,0.00,1,1,51,0,0,0.00,1,2,51,0,0,0.00,1,3,51,0,0,0.00,1,4,51,0,0,0.00,1,5,51,0,0,0.00,1,6,51,0,0,0.00,1,7,51,0,0,0.00,1,8,51,38,[],800.0,800.0,362.873833757518,0.705698431664625,1,,2018-07-17 14:32:16.834573+00:00,10,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
52,5596qzd1,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:43:15.558302+00:00,1,A1VD9KG4GZKIXS,374TNBHA8CE0WF16CNXS0X8Z0RGQY6,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,52,1,0,0.00,1,1,52,0,0,0.00,1,2,52,0,0,0.00,1,3,52,0,0,0.00,1,4,52,0,0,0.00,1,5,52,0,0,0.00,1,6,52,0,0,0.00,1,7,52,0,0,0.00,1,8,52,39,[],650.0,1433.00495,650.0,0.472830494728305,0,,2018-07-17 14:43:33.133223+00:00,3,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
53,ozesha5q,,0,20,19,ox,1,Results,172.16.176.137,2018-07-17 14:45:48.356642+00:00,1,A1GS67XI4JYCWC,3VA45EW49O60LXDNLLYFX52PE5QO1Z,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,53,1,0,0.00,1,1,53,0,0,0.00,1,2,53,0,0,0.00,1,3,53,0,0,0.00,1,4,53,0,0,0.00,1,5,53,0,0,0.00,1,6,53,0,0,0.00,1,7,53,0,0,0.00,1,8,53,39,[],0.0,,,,0,,2018-07-17 14:47:04.952271+00:00,7,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
