participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.guess,player.confirm,player.guess_percent_diff,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,subsession.true_number_of_dots,subsession.image_path,subsession.worker_running,subsession.last_worker_activity,subsession.number_of_people_going_to_wait,subsession.last_prewait_check,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
825,4r7c3mx2,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:29:22.427462+00:00,1,ARZMZHL90FY1S,3QFUFYSY9ZYN7JXD90YR890F099F4R,0.38,825,236,"[566, 779, 807]",500,1,0.240694789081886,,2018-08-12 15:29:45.293387+00:00,114,0.38,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
826,fp7c2kv7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:29:53.978307+00:00,1,A2GXPU7NQ4A8ZY,3OLF68YTNAK298DUI18ILCMFSJ5AFX,0.00,826,0,,,0,,1,2018-08-12 15:30:15.388211+00:00,42,0.14,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
827,xr40k3g2,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:30:02.572325+00:00,1,A3EN6WYTR0D2P5,338JKRMM27IMN440DRWIOXYS8YIAHV,0.40,827,237,"[566, 779, 807]",1500,1,2.72208436724566,,2018-08-12 15:30:20.469021+00:00,118,0.4,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
828,bth46tzb,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:30:11.148495+00:00,1,A31UXXZVI3U4E2,3OS4RQUCRAY7SIIMOF8EGN6LA1QFBX,0.53,828,238,"[566, 779, 807]",325,1,0.193548387096774,,2018-08-12 15:30:30.435561+00:00,158,0.53,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
829,kyg1oteu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:30:47.263866+00:00,1,A15TFO5B95QVQZ,3LOZAJ85YEWU4R9B5GLPL13OK092X9,0.00,829,0,,,0,,1,2018-08-12 15:31:18.682680+00:00,36,0.12,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
830,0gg5x4gm,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:30:49.437243+00:00,1,A38S1M9I6HIBJG,32SVAV9L3GS7TWX1Y67GK3XIPT03AH,1.52,830,239,"[566, 779, 807]",405,1,0.00496277915632754,,2018-08-12 15:31:23.206196+00:00,156,0.52,1.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
831,ydc8nklp,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:30:59.170571+00:00,1,AEIVKMPZDAV0S,3VSOLARPKCSTODNW60TGO8MYJBI938,0.00,831,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
832,jdvee6km,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:31:19.246287+00:00,1,A2CP7U2TMVJUX2,3KWTYT0871MR3UB99GKZ8EBDX1Q5LR,0.00,832,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
833,rgxcyb73,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:32:03.294937+00:00,1,A1EN9IMH5K6QQ6,3WQQ9FUS6BDYD38ZG1286VPZNXDB8C,0.50,833,240,"[566, 779, 807]",48000,1,118.106699751861,,2018-08-12 15:32:29.993011+00:00,150,0.5,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
834,f7ab7i19,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:32:57.157646+00:00,1,AQDOCXT1VPDVF,3W8CV64QJ3I8ILUVLLIIS2N82G09HF,0.45,834,241,"[566, 779, 833]",1500,1,2.72208436724566,,2018-08-12 15:33:43.636992+00:00,135,0.45,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
835,4dzo5de0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:33:12.059999+00:00,1,A3FF0JJBUSBGAY,3ZPBJO59KQKKLB7CX1NKEY6YT1FDH0,0.56,835,242,"[566, 779, 833]",700,1,0.73697270471464,,2018-08-12 15:33:50.564796+00:00,169,0.56,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
836,0wkt5l24,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:33:31.403254+00:00,1,A3W0C04EXOY12C,3W2LOLRXLCY5OBRPLNL1WF3U0JAKRH,0.00,836,0,,,0,,1,2018-08-12 15:33:38.451406+00:00,82,0.28,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
837,owbky0z7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:33:33.433803+00:00,1,A1KG0OEFZE4QL5,3KOPY89HM9LIUP05SCKTD201FGU3JX,0.66,837,243,"[566, 779, 833]",490,1,0.215880893300248,,2018-08-12 15:34:13.519044+00:00,198,0.66,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
838,k648jwtl,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:34:20.968515+00:00,1,APJJ1HHD2GGFS,3WRFBPLXRB7EDFRQ7ACL69HIO0Z3N1,0.00,838,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
839,ohcan5pq,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:34:54.277359+00:00,1,AH8OW9FRFY0DT,3WI0P0II62BXA5LFT6ZES284GADDRX,0.61,839,244,"[566, 779, 833]",2500,1,5.20347394540943,,2018-08-12 15:35:19.195425+00:00,183,0.61,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
840,9ijjo9pz,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:34:57.699082+00:00,1,A3CHSKOAWR1DVA,36U2A8VAG2IELC3BZIDV4BWR36PKYJ,0.00,840,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
841,mxn9nnyd,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:35:07.436022+00:00,1,AWIO57CI1ZBIH,39GHHAVOMGA3CLJ9SQPCN7S7TGQJ4Y,0.46,841,245,"[566, 779, 833]",1500,1,2.72208436724566,,2018-08-12 15:36:39.128392+00:00,139,0.46,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
842,s9p88zdt,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:35:20.616335+00:00,1,A1J9CJOLZRVLV,3YHH42UU5CYS8NP8CAENRJFMGTFL0M,0.00,842,0,,,0,,1,2018-08-12 15:35:29.815609+00:00,46,0.16,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
843,v1wyb0pz,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:35:22.923578+00:00,1,AF4GKKOD7DFGV,3WRFBPLXRB7EDFRQ7ACL69HIO0Z3N1,0.00,843,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
844,s9oourqo,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:35:30.901658+00:00,1,A1BPXI87NVUA0R,3S96KQ6I9NNAQKY7XV49SH9M4VADTA,0.00,844,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
845,yeky2ei4,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:35:33.114930+00:00,1,A1VEEZ5D9WXZIV,37FMASSAYDAR29KCPNEZJKJDQTIBIK,0.00,845,0,,,0,,1,2018-08-12 15:36:03.602534+00:00,38,0.13,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
846,htwx9hs3,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:35:36.763117+00:00,1,A2OZM3POFZQXMF,3DQQ64TANH4B7Y5RX90FFVXAM8UPWP,0.00,846,0,,,0,,1,2018-08-12 15:36:33.659513+00:00,32,0.11,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
847,9m8o23co,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:35:44.728221+00:00,1,A2MQGU4NZZ8V0H,37M28K1J0RWIEAZQ1RZ30AE7LQMJA9,0.56,847,249,"[566, 779, 833]",54000,1,132.995037220844,,2018-08-12 15:38:59.936125+00:00,167,0.56,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
848,67gqnm8z,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:35:54.206570+00:00,1,A39KVTVXJ5FU61,3WRFBPLXRB7EDFRQ7ACL69HIO0Z3N1,0.00,848,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
849,kvp6eebt,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:36:20.133599+00:00,1,A2B2HQHFBYLTXU,3OONKJ5DKD21YVVFNIR43HFZ22HBOF,0.67,849,246,"[566, 779, 833]",3000,1,6.44416873449132,,2018-08-12 15:36:45.006751+00:00,199,0.67,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
850,q3kl5hw7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:36:30.298648+00:00,1,A3MB7E2LIK31O,3OXV7EAXLF966ULY8TQ44YVWTAA63U,0.61,850,247,"[566, 779, 833]",3791,1,8.40694789081886,,2018-08-12 15:37:36.729979+00:00,184,0.61,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
851,nkgcan39,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:36:44.352452+00:00,1,A1ZMZ8NBHR5FBU,3Q8GYXHFEQLY0QH3W3R05VLQ3SCC5I,0.00,851,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
852,pq30u96m,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:36:49.874576+00:00,1,A1CJ1ZT6Z4CO5Q,3YGXWBAF710G47D3IY8Q03FC3WHC4D,0.00,852,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
853,a6h5yk6e,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:37:04.250754+00:00,1,A1BL5TRC3DHOHD,3DIP6YHAPDBWK6KJQS4Y73VKQUQE8F,0.00,853,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
854,f4v28nfq,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:37:08.676561+00:00,1,A1QX1RYLCFXZJ9,34X6J5FLPUHA1Q67QNWPQATCP88JQG,0.00,854,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
855,70cio389,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:37:20.958282+00:00,1,A9BNI2UO1X25W,31LVTDXBL8TG8H976NX2BFG9PJFLRL,0.66,855,248,"[566, 779, 833]",250,1,0.379652605459057,,2018-08-12 15:37:41.962592+00:00,196,0.66,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
856,vhjshvod,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:37:46.453863+00:00,1,A30PEBLS5LXHRS,34S9DKFK748FTIOEWV5BW3DVX1UNYR,0.00,856,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
857,xwqnzq37,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:38:14.106055+00:00,1,A3NM0G1J9H27NL,3S96KQ6I9NNAQKY7XV49SH9M4VADTA,0.00,857,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
858,v0bf2arr,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:38:21.304360+00:00,1,A289S5O8KN4JYI,3DIP6YHAPDBWK6KJQS4Y73VKQUQE8F,0.00,858,0,,,0,,1,2018-08-12 15:38:32.877785+00:00,39,0.13,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
859,6fupwjn0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:38:56.167752+00:00,1,A16SQHA3U0WER6,3KJYX6QCMAU26Y2OCMQZWXSK60NJVA,0.00,859,249,"[566, 779, 847]",,0,,,2018-08-12 15:39:21.513252+00:00,200,0.67,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
860,o9kpnar6,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:39:26.369624+00:00,1,AP37QQ9AABSY9,379J5II41PZRZD42KHD2C8HQAUPEL1,0.73,860,250,"[566, 779, 847]",900,1,1.23325062034739,,2018-08-12 15:40:08.892020+00:00,218,0.73,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
861,2uk7qyyl,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:39:34.857255+00:00,1,A3AI2YTRBX4HLV,3VP0C6EFSHF7SGT8EBVJ0X42T1R6MA,0.00,861,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
862,4keqpm8e,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:40:08.761542+00:00,1,A3C7S8JD5KCHQM,3S96KQ6I9NNAQKY7XV49SH9M4VADTA,0.00,862,0,,,0,,1,2018-08-12 15:40:58.372632+00:00,211,0.7,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
863,rq3bjre3,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:40:11.375813+00:00,1,AJW3PL5UDH4BP,3OB0CAO74I8NJM23TXAYRJGZBPLYHT,0.00,863,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
864,980c0kwn,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:41:05.149377+00:00,1,AC0M3MHHYUIYI,3T3IWE1XG764FT2C2HATSGGLNAZTQV,0.68,864,251,"[566, 779, 847]",500,1,0.240694789081886,,2018-08-12 15:41:18.107637+00:00,204,0.68,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
865,be635am3,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:41:50.610283+00:00,1,A1SV96FCZ1U6CV,3ZAK8W07I5XVRDC2LO6OI6B5TK8U0P,0.00,865,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
866,hbtayk63,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:42:12.968818+00:00,1,A3EZIJXR1OISKT,38YMOXR4MVI3XSNMID169V6TR35W6R,0.58,866,252,"[566, 779, 847]",210,1,0.478908188585608,,2018-08-12 15:42:41.473831+00:00,172,0.58,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
867,nu7s4g1a,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 15:42:28.966338+00:00,1,AYLJCFV3ZPX85,3IJXV6UZ1Y2EIG11LK0PJZOH8FLRID,0.00,867,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
868,ic9q9b9b,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:42:35.990686+00:00,1,AZEGZ5ZVM6P5A,33NF62TLXKLOQN8CDICSUOH3Q2GKJP,0.79,868,253,"[566, 779, 847]",56079,1,138.153846153846,,2018-08-12 15:42:46.752583+00:00,235,0.79,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
869,nw37cx27,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 15:42:51.479499+00:00,1,AFT06UGRPBTEQ,3MTMREQS4W14KUZP8QIIP08FNMVWAH,0.00,869,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
870,9y8kisyq,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:43:02.423501+00:00,1,A2QXU7RYQPAPRP,3C5W7UE9CG9KBVD4FY490AHMQ5QMXK,0.58,870,253,"[566, 847, 868]",,1,,,2018-08-12 15:44:07.484586+00:00,175,0.58,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
871,f0oqxmeg,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 15:43:57.061425+00:00,1,A3EAUAU8V3B5S7,3OVHNO1VE7K6CW763NTRE5A3PRWZDC,0.72,871,254,"[566, 847, 868]",3100,1,6.69230769230769,,2018-08-12 15:44:33.094234+00:00,215,0.72,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
