participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
346,s2abtg6t,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,346,0,0,0.00,1,1,346,0,0,0.00,1,2,346,0,0,0.00,1,3,346,0,0,0.00,1,4,346,0,0,0.00,1,5,346,0,0,0.00,1,6,346,0,0,0.00,1,7,346,0,0,0.00,1,8,346,,0,,0.00,1,,,,0,0,0,1,346,,0,,0.00,1,,,,0,0,0,2,346,,0,,0.00,1,,,,0,0,0,3,346,,0,,0.00,1,,,,0,0,0,4,346,,0,,0.00,1,,,,0,0,0,5,346,,0,,0.00,1,,,,0,0,0,6,346,,0,,0.00,1,,,,0,0,0,7,346,,0,,0.00,1,,,,0,0,0,8
347,697u24aq,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,347,0,0,0.00,1,1,347,0,0,0.00,1,2,347,0,0,0.00,1,3,347,0,0,0.00,1,4,347,0,0,0.00,1,5,347,0,0,0.00,1,6,347,0,0,0.00,1,7,347,0,0,0.00,1,8,347,,0,,0.00,1,,,,0,0,0,1,347,,0,,0.00,1,,,,0,0,0,2,347,,0,,0.00,1,,,,0,0,0,3,347,,0,,0.00,1,,,,0,0,0,4,347,,0,,0.00,1,,,,0,0,0,5,347,,0,,0.00,1,,,,0,0,0,6,347,,0,,0.00,1,,,,0,0,0,7,347,,0,,0.00,1,,,,0,0,0,8
348,rfivwhbe,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,348,0,0,0.00,1,1,348,0,0,0.00,1,2,348,0,0,0.00,1,3,348,0,0,0.00,1,4,348,0,0,0.00,1,5,348,0,0,0.00,1,6,348,0,0,0.00,1,7,348,0,0,0.00,1,8,348,,0,,0.00,1,,,,0,0,0,1,348,,0,,0.00,1,,,,0,0,0,2,348,,0,,0.00,1,,,,0,0,0,3,348,,0,,0.00,1,,,,0,0,0,4,348,,0,,0.00,1,,,,0,0,0,5,348,,0,,0.00,1,,,,0,0,0,6,348,,0,,0.00,1,,,,0,0,0,7,348,,0,,0.00,1,,,,0,0,0,8
349,xqwfgv0q,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,349,0,0,0.00,1,1,349,0,0,0.00,1,2,349,0,0,0.00,1,3,349,0,0,0.00,1,4,349,0,0,0.00,1,5,349,0,0,0.00,1,6,349,0,0,0.00,1,7,349,0,0,0.00,1,8,349,,0,,0.00,1,,,,0,0,0,1,349,,0,,0.00,1,,,,0,0,0,2,349,,0,,0.00,1,,,,0,0,0,3,349,,0,,0.00,1,,,,0,0,0,4,349,,0,,0.00,1,,,,0,0,0,5,349,,0,,0.00,1,,,,0,0,0,6,349,,0,,0.00,1,,,,0,0,0,7,349,,0,,0.00,1,,,,0,0,0,8
350,mfw36j7n,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,350,0,0,0.00,1,1,350,0,0,0.00,1,2,350,0,0,0.00,1,3,350,0,0,0.00,1,4,350,0,0,0.00,1,5,350,0,0,0.00,1,6,350,0,0,0.00,1,7,350,0,0,0.00,1,8,350,,0,,0.00,1,,,,0,0,0,1,350,,0,,0.00,1,,,,0,0,0,2,350,,0,,0.00,1,,,,0,0,0,3,350,,0,,0.00,1,,,,0,0,0,4,350,,0,,0.00,1,,,,0,0,0,5,350,,0,,0.00,1,,,,0,0,0,6,350,,0,,0.00,1,,,,0,0,0,7,350,,0,,0.00,1,,,,0,0,0,8
351,naqysreq,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,351,0,0,0.00,1,1,351,0,0,0.00,1,2,351,0,0,0.00,1,3,351,0,0,0.00,1,4,351,0,0,0.00,1,5,351,0,0,0.00,1,6,351,0,0,0.00,1,7,351,0,0,0.00,1,8,351,,0,,0.00,1,,,,0,0,0,1,351,,0,,0.00,1,,,,0,0,0,2,351,,0,,0.00,1,,,,0,0,0,3,351,,0,,0.00,1,,,,0,0,0,4,351,,0,,0.00,1,,,,0,0,0,5,351,,0,,0.00,1,,,,0,0,0,6,351,,0,,0.00,1,,,,0,0,0,7,351,,0,,0.00,1,,,,0,0,0,8
352,xs2dwug7,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,352,0,0,0.00,1,1,352,0,0,0.00,1,2,352,0,0,0.00,1,3,352,0,0,0.00,1,4,352,0,0,0.00,1,5,352,0,0,0.00,1,6,352,0,0,0.00,1,7,352,0,0,0.00,1,8,352,,0,,0.00,1,,,,0,0,0,1,352,,0,,0.00,1,,,,0,0,0,2,352,,0,,0.00,1,,,,0,0,0,3,352,,0,,0.00,1,,,,0,0,0,4,352,,0,,0.00,1,,,,0,0,0,5,352,,0,,0.00,1,,,,0,0,0,6,352,,0,,0.00,1,,,,0,0,0,7,352,,0,,0.00,1,,,,0,0,0,8
353,9ud7735e,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,353,0,0,0.00,1,1,353,0,0,0.00,1,2,353,0,0,0.00,1,3,353,0,0,0.00,1,4,353,0,0,0.00,1,5,353,0,0,0.00,1,6,353,0,0,0.00,1,7,353,0,0,0.00,1,8,353,,0,,0.00,1,,,,0,0,0,1,353,,0,,0.00,1,,,,0,0,0,2,353,,0,,0.00,1,,,,0,0,0,3,353,,0,,0.00,1,,,,0,0,0,4,353,,0,,0.00,1,,,,0,0,0,5,353,,0,,0.00,1,,,,0,0,0,6,353,,0,,0.00,1,,,,0,0,0,7,353,,0,,0.00,1,,,,0,0,0,8
354,bj2yy49l,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,354,0,0,0.00,1,1,354,0,0,0.00,1,2,354,0,0,0.00,1,3,354,0,0,0.00,1,4,354,0,0,0.00,1,5,354,0,0,0.00,1,6,354,0,0,0.00,1,7,354,0,0,0.00,1,8,354,,0,,0.00,1,,,,0,0,0,1,354,,0,,0.00,1,,,,0,0,0,2,354,,0,,0.00,1,,,,0,0,0,3,354,,0,,0.00,1,,,,0,0,0,4,354,,0,,0.00,1,,,,0,0,0,5,354,,0,,0.00,1,,,,0,0,0,6,354,,0,,0.00,1,,,,0,0,0,7,354,,0,,0.00,1,,,,0,0,0,8
355,tkwjl9vo,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,355,0,0,0.00,1,1,355,0,0,0.00,1,2,355,0,0,0.00,1,3,355,0,0,0.00,1,4,355,0,0,0.00,1,5,355,0,0,0.00,1,6,355,0,0,0.00,1,7,355,0,0,0.00,1,8,355,,0,,0.00,1,,,,0,0,0,1,355,,0,,0.00,1,,,,0,0,0,2,355,,0,,0.00,1,,,,0,0,0,3,355,,0,,0.00,1,,,,0,0,0,4,355,,0,,0.00,1,,,,0,0,0,5,355,,0,,0.00,1,,,,0,0,0,6,355,,0,,0.00,1,,,,0,0,0,7,355,,0,,0.00,1,,,,0,0,0,8
356,mmftha9x,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,356,0,0,0.00,1,1,356,0,0,0.00,1,2,356,0,0,0.00,1,3,356,0,0,0.00,1,4,356,0,0,0.00,1,5,356,0,0,0.00,1,6,356,0,0,0.00,1,7,356,0,0,0.00,1,8,356,,0,,0.00,1,,,,0,0,0,1,356,,0,,0.00,1,,,,0,0,0,2,356,,0,,0.00,1,,,,0,0,0,3,356,,0,,0.00,1,,,,0,0,0,4,356,,0,,0.00,1,,,,0,0,0,5,356,,0,,0.00,1,,,,0,0,0,6,356,,0,,0.00,1,,,,0,0,0,7,356,,0,,0.00,1,,,,0,0,0,8
357,cmbq998l,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,357,0,0,0.00,1,1,357,0,0,0.00,1,2,357,0,0,0.00,1,3,357,0,0,0.00,1,4,357,0,0,0.00,1,5,357,0,0,0.00,1,6,357,0,0,0.00,1,7,357,0,0,0.00,1,8,357,,0,,0.00,1,,,,0,0,0,1,357,,0,,0.00,1,,,,0,0,0,2,357,,0,,0.00,1,,,,0,0,0,3,357,,0,,0.00,1,,,,0,0,0,4,357,,0,,0.00,1,,,,0,0,0,5,357,,0,,0.00,1,,,,0,0,0,6,357,,0,,0.00,1,,,,0,0,0,7,357,,0,,0.00,1,,,,0,0,0,8
358,fulieaz0,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,358,0,0,0.00,1,1,358,0,0,0.00,1,2,358,0,0,0.00,1,3,358,0,0,0.00,1,4,358,0,0,0.00,1,5,358,0,0,0.00,1,6,358,0,0,0.00,1,7,358,0,0,0.00,1,8,358,,0,,0.00,1,,,,0,0,0,1,358,,0,,0.00,1,,,,0,0,0,2,358,,0,,0.00,1,,,,0,0,0,3,358,,0,,0.00,1,,,,0,0,0,4,358,,0,,0.00,1,,,,0,0,0,5,358,,0,,0.00,1,,,,0,0,0,6,358,,0,,0.00,1,,,,0,0,0,7,358,,0,,0.00,1,,,,0,0,0,8
359,5zhshtc6,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,359,0,0,0.00,1,1,359,0,0,0.00,1,2,359,0,0,0.00,1,3,359,0,0,0.00,1,4,359,0,0,0.00,1,5,359,0,0,0.00,1,6,359,0,0,0.00,1,7,359,0,0,0.00,1,8,359,,0,,0.00,1,,,,0,0,0,1,359,,0,,0.00,1,,,,0,0,0,2,359,,0,,0.00,1,,,,0,0,0,3,359,,0,,0.00,1,,,,0,0,0,4,359,,0,,0.00,1,,,,0,0,0,5,359,,0,,0.00,1,,,,0,0,0,6,359,,0,,0.00,1,,,,0,0,0,7,359,,0,,0.00,1,,,,0,0,0,8
360,r85rwi15,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,360,0,0,0.00,1,1,360,0,0,0.00,1,2,360,0,0,0.00,1,3,360,0,0,0.00,1,4,360,0,0,0.00,1,5,360,0,0,0.00,1,6,360,0,0,0.00,1,7,360,0,0,0.00,1,8,360,,0,,0.00,1,,,,0,0,0,1,360,,0,,0.00,1,,,,0,0,0,2,360,,0,,0.00,1,,,,0,0,0,3,360,,0,,0.00,1,,,,0,0,0,4,360,,0,,0.00,1,,,,0,0,0,5,360,,0,,0.00,1,,,,0,0,0,6,360,,0,,0.00,1,,,,0,0,0,7,360,,0,,0.00,1,,,,0,0,0,8
361,8320ln8h,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,361,0,0,0.00,1,1,361,0,0,0.00,1,2,361,0,0,0.00,1,3,361,0,0,0.00,1,4,361,0,0,0.00,1,5,361,0,0,0.00,1,6,361,0,0,0.00,1,7,361,0,0,0.00,1,8,361,,0,,0.00,1,,,,0,0,0,1,361,,0,,0.00,1,,,,0,0,0,2,361,,0,,0.00,1,,,,0,0,0,3,361,,0,,0.00,1,,,,0,0,0,4,361,,0,,0.00,1,,,,0,0,0,5,361,,0,,0.00,1,,,,0,0,0,6,361,,0,,0.00,1,,,,0,0,0,7,361,,0,,0.00,1,,,,0,0,0,8
362,i4rq9esb,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,362,0,0,0.00,1,1,362,0,0,0.00,1,2,362,0,0,0.00,1,3,362,0,0,0.00,1,4,362,0,0,0.00,1,5,362,0,0,0.00,1,6,362,0,0,0.00,1,7,362,0,0,0.00,1,8,362,,0,,0.00,1,,,,0,0,0,1,362,,0,,0.00,1,,,,0,0,0,2,362,,0,,0.00,1,,,,0,0,0,3,362,,0,,0.00,1,,,,0,0,0,4,362,,0,,0.00,1,,,,0,0,0,5,362,,0,,0.00,1,,,,0,0,0,6,362,,0,,0.00,1,,,,0,0,0,7,362,,0,,0.00,1,,,,0,0,0,8
363,8cuwn9lt,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,363,0,0,0.00,1,1,363,0,0,0.00,1,2,363,0,0,0.00,1,3,363,0,0,0.00,1,4,363,0,0,0.00,1,5,363,0,0,0.00,1,6,363,0,0,0.00,1,7,363,0,0,0.00,1,8,363,,0,,0.00,1,,,,0,0,0,1,363,,0,,0.00,1,,,,0,0,0,2,363,,0,,0.00,1,,,,0,0,0,3,363,,0,,0.00,1,,,,0,0,0,4,363,,0,,0.00,1,,,,0,0,0,5,363,,0,,0.00,1,,,,0,0,0,6,363,,0,,0.00,1,,,,0,0,0,7,363,,0,,0.00,1,,,,0,0,0,8
364,psp7825x,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,364,0,0,0.00,1,1,364,0,0,0.00,1,2,364,0,0,0.00,1,3,364,0,0,0.00,1,4,364,0,0,0.00,1,5,364,0,0,0.00,1,6,364,0,0,0.00,1,7,364,0,0,0.00,1,8,364,,0,,0.00,1,,,,0,0,0,1,364,,0,,0.00,1,,,,0,0,0,2,364,,0,,0.00,1,,,,0,0,0,3,364,,0,,0.00,1,,,,0,0,0,4,364,,0,,0.00,1,,,,0,0,0,5,364,,0,,0.00,1,,,,0,0,0,6,364,,0,,0.00,1,,,,0,0,0,7,364,,0,,0.00,1,,,,0,0,0,8
365,xz5fwghf,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,365,0,0,0.00,1,1,365,0,0,0.00,1,2,365,0,0,0.00,1,3,365,0,0,0.00,1,4,365,0,0,0.00,1,5,365,0,0,0.00,1,6,365,0,0,0.00,1,7,365,0,0,0.00,1,8,365,,0,,0.00,1,,,,0,0,0,1,365,,0,,0.00,1,,,,0,0,0,2,365,,0,,0.00,1,,,,0,0,0,3,365,,0,,0.00,1,,,,0,0,0,4,365,,0,,0.00,1,,,,0,0,0,5,365,,0,,0.00,1,,,,0,0,0,6,365,,0,,0.00,1,,,,0,0,0,7,365,,0,,0.00,1,,,,0,0,0,8
366,9w3sncpg,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,366,0,0,0.00,1,1,366,0,0,0.00,1,2,366,0,0,0.00,1,3,366,0,0,0.00,1,4,366,0,0,0.00,1,5,366,0,0,0.00,1,6,366,0,0,0.00,1,7,366,0,0,0.00,1,8,366,,0,,0.00,1,,,,0,0,0,1,366,,0,,0.00,1,,,,0,0,0,2,366,,0,,0.00,1,,,,0,0,0,3,366,,0,,0.00,1,,,,0,0,0,4,366,,0,,0.00,1,,,,0,0,0,5,366,,0,,0.00,1,,,,0,0,0,6,366,,0,,0.00,1,,,,0,0,0,7,366,,0,,0.00,1,,,,0,0,0,8
367,2s0h8stq,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,367,0,0,0.00,1,1,367,0,0,0.00,1,2,367,0,0,0.00,1,3,367,0,0,0.00,1,4,367,0,0,0.00,1,5,367,0,0,0.00,1,6,367,0,0,0.00,1,7,367,0,0,0.00,1,8,367,,0,,0.00,1,,,,0,0,0,1,367,,0,,0.00,1,,,,0,0,0,2,367,,0,,0.00,1,,,,0,0,0,3,367,,0,,0.00,1,,,,0,0,0,4,367,,0,,0.00,1,,,,0,0,0,5,367,,0,,0.00,1,,,,0,0,0,6,367,,0,,0.00,1,,,,0,0,0,7,367,,0,,0.00,1,,,,0,0,0,8
368,srpnem7t,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,368,0,0,0.00,1,1,368,0,0,0.00,1,2,368,0,0,0.00,1,3,368,0,0,0.00,1,4,368,0,0,0.00,1,5,368,0,0,0.00,1,6,368,0,0,0.00,1,7,368,0,0,0.00,1,8,368,,0,,0.00,1,,,,0,0,0,1,368,,0,,0.00,1,,,,0,0,0,2,368,,0,,0.00,1,,,,0,0,0,3,368,,0,,0.00,1,,,,0,0,0,4,368,,0,,0.00,1,,,,0,0,0,5,368,,0,,0.00,1,,,,0,0,0,6,368,,0,,0.00,1,,,,0,0,0,7,368,,0,,0.00,1,,,,0,0,0,8
369,k4299vlo,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,369,0,0,0.00,1,1,369,0,0,0.00,1,2,369,0,0,0.00,1,3,369,0,0,0.00,1,4,369,0,0,0.00,1,5,369,0,0,0.00,1,6,369,0,0,0.00,1,7,369,0,0,0.00,1,8,369,,0,,0.00,1,,,,0,0,0,1,369,,0,,0.00,1,,,,0,0,0,2,369,,0,,0.00,1,,,,0,0,0,3,369,,0,,0.00,1,,,,0,0,0,4,369,,0,,0.00,1,,,,0,0,0,5,369,,0,,0.00,1,,,,0,0,0,6,369,,0,,0.00,1,,,,0,0,0,7,369,,0,,0.00,1,,,,0,0,0,8
370,5byjrl40,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,370,0,0,0.00,1,1,370,0,0,0.00,1,2,370,0,0,0.00,1,3,370,0,0,0.00,1,4,370,0,0,0.00,1,5,370,0,0,0.00,1,6,370,0,0,0.00,1,7,370,0,0,0.00,1,8,370,,0,,0.00,1,,,,0,0,0,1,370,,0,,0.00,1,,,,0,0,0,2,370,,0,,0.00,1,,,,0,0,0,3,370,,0,,0.00,1,,,,0,0,0,4,370,,0,,0.00,1,,,,0,0,0,5,370,,0,,0.00,1,,,,0,0,0,6,370,,0,,0.00,1,,,,0,0,0,7,370,,0,,0.00,1,,,,0,0,0,8
371,8feyr20a,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,371,0,0,0.00,1,1,371,0,0,0.00,1,2,371,0,0,0.00,1,3,371,0,0,0.00,1,4,371,0,0,0.00,1,5,371,0,0,0.00,1,6,371,0,0,0.00,1,7,371,0,0,0.00,1,8,371,,0,,0.00,1,,,,0,0,0,1,371,,0,,0.00,1,,,,0,0,0,2,371,,0,,0.00,1,,,,0,0,0,3,371,,0,,0.00,1,,,,0,0,0,4,371,,0,,0.00,1,,,,0,0,0,5,371,,0,,0.00,1,,,,0,0,0,6,371,,0,,0.00,1,,,,0,0,0,7,371,,0,,0.00,1,,,,0,0,0,8
372,dr2xkgla,,0,0,72,,,,,,0,,,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,372,0,0,0.00,1,1,372,0,0,0.00,1,2,372,0,0,0.00,1,3,372,0,0,0.00,1,4,372,0,0,0.00,1,5,372,0,0,0.00,1,6,372,0,0,0.00,1,7,372,0,0,0.00,1,8,372,,0,,0.00,1,,,,0,0,0,1,372,,0,,0.00,1,,,,0,0,0,2,372,,0,,0.00,1,,,,0,0,0,3,372,,0,,0.00,1,,,,0,0,0,4,372,,0,,0.00,1,,,,0,0,0,5,372,,0,,0.00,1,,,,0,0,0,6,372,,0,,0.00,1,,,,0,0,0,7,372,,0,,0.00,1,,,,0,0,0,8
