participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
292,ros7dw7b,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,292,0,0,0.00,1,1,292,0,0,0.00,1,2,292,0,0,0.00,1,3,292,0,0,0.00,1,4,292,0,0,0.00,1,5,292,0,0,0.00,1,6,292,0,0,0.00,1,7,292,0,0,0.00,1,8,292,,0,,0.00,1,,,,0,0,0,1,292,,0,,0.00,1,,,,0,0,0,2,292,,0,,0.00,1,,,,0,0,0,3,292,,0,,0.00,1,,,,0,0,0,4,292,,0,,0.00,1,,,,0,0,0,5,292,,0,,0.00,1,,,,0,0,0,6,292,,0,,0.00,1,,,,0,0,0,7,292,,0,,0.00,1,,,,0,0,0,8
293,tq0c7oz3,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,293,0,0,0.00,1,1,293,0,0,0.00,1,2,293,0,0,0.00,1,3,293,0,0,0.00,1,4,293,0,0,0.00,1,5,293,0,0,0.00,1,6,293,0,0,0.00,1,7,293,0,0,0.00,1,8,293,,0,,0.00,1,,,,0,0,0,1,293,,0,,0.00,1,,,,0,0,0,2,293,,0,,0.00,1,,,,0,0,0,3,293,,0,,0.00,1,,,,0,0,0,4,293,,0,,0.00,1,,,,0,0,0,5,293,,0,,0.00,1,,,,0,0,0,6,293,,0,,0.00,1,,,,0,0,0,7,293,,0,,0.00,1,,,,0,0,0,8
294,ouj89eaa,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,294,0,0,0.00,1,1,294,0,0,0.00,1,2,294,0,0,0.00,1,3,294,0,0,0.00,1,4,294,0,0,0.00,1,5,294,0,0,0.00,1,6,294,0,0,0.00,1,7,294,0,0,0.00,1,8,294,,0,,0.00,1,,,,0,0,0,1,294,,0,,0.00,1,,,,0,0,0,2,294,,0,,0.00,1,,,,0,0,0,3,294,,0,,0.00,1,,,,0,0,0,4,294,,0,,0.00,1,,,,0,0,0,5,294,,0,,0.00,1,,,,0,0,0,6,294,,0,,0.00,1,,,,0,0,0,7,294,,0,,0.00,1,,,,0,0,0,8
295,6vda234z,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,295,0,0,0.00,1,1,295,0,0,0.00,1,2,295,0,0,0.00,1,3,295,0,0,0.00,1,4,295,0,0,0.00,1,5,295,0,0,0.00,1,6,295,0,0,0.00,1,7,295,0,0,0.00,1,8,295,,0,,0.00,1,,,,0,0,0,1,295,,0,,0.00,1,,,,0,0,0,2,295,,0,,0.00,1,,,,0,0,0,3,295,,0,,0.00,1,,,,0,0,0,4,295,,0,,0.00,1,,,,0,0,0,5,295,,0,,0.00,1,,,,0,0,0,6,295,,0,,0.00,1,,,,0,0,0,7,295,,0,,0.00,1,,,,0,0,0,8
296,jcv2vwfe,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,296,0,0,0.00,1,1,296,0,0,0.00,1,2,296,0,0,0.00,1,3,296,0,0,0.00,1,4,296,0,0,0.00,1,5,296,0,0,0.00,1,6,296,0,0,0.00,1,7,296,0,0,0.00,1,8,296,,0,,0.00,1,,,,0,0,0,1,296,,0,,0.00,1,,,,0,0,0,2,296,,0,,0.00,1,,,,0,0,0,3,296,,0,,0.00,1,,,,0,0,0,4,296,,0,,0.00,1,,,,0,0,0,5,296,,0,,0.00,1,,,,0,0,0,6,296,,0,,0.00,1,,,,0,0,0,7,296,,0,,0.00,1,,,,0,0,0,8
297,o7cou1h9,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,297,0,0,0.00,1,1,297,0,0,0.00,1,2,297,0,0,0.00,1,3,297,0,0,0.00,1,4,297,0,0,0.00,1,5,297,0,0,0.00,1,6,297,0,0,0.00,1,7,297,0,0,0.00,1,8,297,,0,,0.00,1,,,,0,0,0,1,297,,0,,0.00,1,,,,0,0,0,2,297,,0,,0.00,1,,,,0,0,0,3,297,,0,,0.00,1,,,,0,0,0,4,297,,0,,0.00,1,,,,0,0,0,5,297,,0,,0.00,1,,,,0,0,0,6,297,,0,,0.00,1,,,,0,0,0,7,297,,0,,0.00,1,,,,0,0,0,8
298,gdaij4g2,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,298,0,0,0.00,1,1,298,0,0,0.00,1,2,298,0,0,0.00,1,3,298,0,0,0.00,1,4,298,0,0,0.00,1,5,298,0,0,0.00,1,6,298,0,0,0.00,1,7,298,0,0,0.00,1,8,298,,0,,0.00,1,,,,0,0,0,1,298,,0,,0.00,1,,,,0,0,0,2,298,,0,,0.00,1,,,,0,0,0,3,298,,0,,0.00,1,,,,0,0,0,4,298,,0,,0.00,1,,,,0,0,0,5,298,,0,,0.00,1,,,,0,0,0,6,298,,0,,0.00,1,,,,0,0,0,7,298,,0,,0.00,1,,,,0,0,0,8
299,7asb4dlz,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,299,0,0,0.00,1,1,299,0,0,0.00,1,2,299,0,0,0.00,1,3,299,0,0,0.00,1,4,299,0,0,0.00,1,5,299,0,0,0.00,1,6,299,0,0,0.00,1,7,299,0,0,0.00,1,8,299,,0,,0.00,1,,,,0,0,0,1,299,,0,,0.00,1,,,,0,0,0,2,299,,0,,0.00,1,,,,0,0,0,3,299,,0,,0.00,1,,,,0,0,0,4,299,,0,,0.00,1,,,,0,0,0,5,299,,0,,0.00,1,,,,0,0,0,6,299,,0,,0.00,1,,,,0,0,0,7,299,,0,,0.00,1,,,,0,0,0,8
300,n7kx8ah8,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,300,0,0,0.00,1,1,300,0,0,0.00,1,2,300,0,0,0.00,1,3,300,0,0,0.00,1,4,300,0,0,0.00,1,5,300,0,0,0.00,1,6,300,0,0,0.00,1,7,300,0,0,0.00,1,8,300,,0,,0.00,1,,,,0,0,0,1,300,,0,,0.00,1,,,,0,0,0,2,300,,0,,0.00,1,,,,0,0,0,3,300,,0,,0.00,1,,,,0,0,0,4,300,,0,,0.00,1,,,,0,0,0,5,300,,0,,0.00,1,,,,0,0,0,6,300,,0,,0.00,1,,,,0,0,0,7,300,,0,,0.00,1,,,,0,0,0,8
301,okjiog1x,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,301,0,0,0.00,1,1,301,0,0,0.00,1,2,301,0,0,0.00,1,3,301,0,0,0.00,1,4,301,0,0,0.00,1,5,301,0,0,0.00,1,6,301,0,0,0.00,1,7,301,0,0,0.00,1,8,301,,0,,0.00,1,,,,0,0,0,1,301,,0,,0.00,1,,,,0,0,0,2,301,,0,,0.00,1,,,,0,0,0,3,301,,0,,0.00,1,,,,0,0,0,4,301,,0,,0.00,1,,,,0,0,0,5,301,,0,,0.00,1,,,,0,0,0,6,301,,0,,0.00,1,,,,0,0,0,7,301,,0,,0.00,1,,,,0,0,0,8
302,awc7clf0,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,302,0,0,0.00,1,1,302,0,0,0.00,1,2,302,0,0,0.00,1,3,302,0,0,0.00,1,4,302,0,0,0.00,1,5,302,0,0,0.00,1,6,302,0,0,0.00,1,7,302,0,0,0.00,1,8,302,,0,,0.00,1,,,,0,0,0,1,302,,0,,0.00,1,,,,0,0,0,2,302,,0,,0.00,1,,,,0,0,0,3,302,,0,,0.00,1,,,,0,0,0,4,302,,0,,0.00,1,,,,0,0,0,5,302,,0,,0.00,1,,,,0,0,0,6,302,,0,,0.00,1,,,,0,0,0,7,302,,0,,0.00,1,,,,0,0,0,8
303,m26zdlgz,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,303,0,0,0.00,1,1,303,0,0,0.00,1,2,303,0,0,0.00,1,3,303,0,0,0.00,1,4,303,0,0,0.00,1,5,303,0,0,0.00,1,6,303,0,0,0.00,1,7,303,0,0,0.00,1,8,303,,0,,0.00,1,,,,0,0,0,1,303,,0,,0.00,1,,,,0,0,0,2,303,,0,,0.00,1,,,,0,0,0,3,303,,0,,0.00,1,,,,0,0,0,4,303,,0,,0.00,1,,,,0,0,0,5,303,,0,,0.00,1,,,,0,0,0,6,303,,0,,0.00,1,,,,0,0,0,7,303,,0,,0.00,1,,,,0,0,0,8
304,ckghwk42,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,304,0,0,0.00,1,1,304,0,0,0.00,1,2,304,0,0,0.00,1,3,304,0,0,0.00,1,4,304,0,0,0.00,1,5,304,0,0,0.00,1,6,304,0,0,0.00,1,7,304,0,0,0.00,1,8,304,,0,,0.00,1,,,,0,0,0,1,304,,0,,0.00,1,,,,0,0,0,2,304,,0,,0.00,1,,,,0,0,0,3,304,,0,,0.00,1,,,,0,0,0,4,304,,0,,0.00,1,,,,0,0,0,5,304,,0,,0.00,1,,,,0,0,0,6,304,,0,,0.00,1,,,,0,0,0,7,304,,0,,0.00,1,,,,0,0,0,8
305,29vg5m2f,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,305,0,0,0.00,1,1,305,0,0,0.00,1,2,305,0,0,0.00,1,3,305,0,0,0.00,1,4,305,0,0,0.00,1,5,305,0,0,0.00,1,6,305,0,0,0.00,1,7,305,0,0,0.00,1,8,305,,0,,0.00,1,,,,0,0,0,1,305,,0,,0.00,1,,,,0,0,0,2,305,,0,,0.00,1,,,,0,0,0,3,305,,0,,0.00,1,,,,0,0,0,4,305,,0,,0.00,1,,,,0,0,0,5,305,,0,,0.00,1,,,,0,0,0,6,305,,0,,0.00,1,,,,0,0,0,7,305,,0,,0.00,1,,,,0,0,0,8
306,vn5mivoj,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,306,0,0,0.00,1,1,306,0,0,0.00,1,2,306,0,0,0.00,1,3,306,0,0,0.00,1,4,306,0,0,0.00,1,5,306,0,0,0.00,1,6,306,0,0,0.00,1,7,306,0,0,0.00,1,8,306,,0,,0.00,1,,,,0,0,0,1,306,,0,,0.00,1,,,,0,0,0,2,306,,0,,0.00,1,,,,0,0,0,3,306,,0,,0.00,1,,,,0,0,0,4,306,,0,,0.00,1,,,,0,0,0,5,306,,0,,0.00,1,,,,0,0,0,6,306,,0,,0.00,1,,,,0,0,0,7,306,,0,,0.00,1,,,,0,0,0,8
307,3yq6k7rh,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,307,0,0,0.00,1,1,307,0,0,0.00,1,2,307,0,0,0.00,1,3,307,0,0,0.00,1,4,307,0,0,0.00,1,5,307,0,0,0.00,1,6,307,0,0,0.00,1,7,307,0,0,0.00,1,8,307,,0,,0.00,1,,,,0,0,0,1,307,,0,,0.00,1,,,,0,0,0,2,307,,0,,0.00,1,,,,0,0,0,3,307,,0,,0.00,1,,,,0,0,0,4,307,,0,,0.00,1,,,,0,0,0,5,307,,0,,0.00,1,,,,0,0,0,6,307,,0,,0.00,1,,,,0,0,0,7,307,,0,,0.00,1,,,,0,0,0,8
308,7glakglf,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,308,0,0,0.00,1,1,308,0,0,0.00,1,2,308,0,0,0.00,1,3,308,0,0,0.00,1,4,308,0,0,0.00,1,5,308,0,0,0.00,1,6,308,0,0,0.00,1,7,308,0,0,0.00,1,8,308,,0,,0.00,1,,,,0,0,0,1,308,,0,,0.00,1,,,,0,0,0,2,308,,0,,0.00,1,,,,0,0,0,3,308,,0,,0.00,1,,,,0,0,0,4,308,,0,,0.00,1,,,,0,0,0,5,308,,0,,0.00,1,,,,0,0,0,6,308,,0,,0.00,1,,,,0,0,0,7,308,,0,,0.00,1,,,,0,0,0,8
309,tfhwex0h,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,309,0,0,0.00,1,1,309,0,0,0.00,1,2,309,0,0,0.00,1,3,309,0,0,0.00,1,4,309,0,0,0.00,1,5,309,0,0,0.00,1,6,309,0,0,0.00,1,7,309,0,0,0.00,1,8,309,,0,,0.00,1,,,,0,0,0,1,309,,0,,0.00,1,,,,0,0,0,2,309,,0,,0.00,1,,,,0,0,0,3,309,,0,,0.00,1,,,,0,0,0,4,309,,0,,0.00,1,,,,0,0,0,5,309,,0,,0.00,1,,,,0,0,0,6,309,,0,,0.00,1,,,,0,0,0,7,309,,0,,0.00,1,,,,0,0,0,8
310,6o74fpqc,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,310,0,0,0.00,1,1,310,0,0,0.00,1,2,310,0,0,0.00,1,3,310,0,0,0.00,1,4,310,0,0,0.00,1,5,310,0,0,0.00,1,6,310,0,0,0.00,1,7,310,0,0,0.00,1,8,310,,0,,0.00,1,,,,0,0,0,1,310,,0,,0.00,1,,,,0,0,0,2,310,,0,,0.00,1,,,,0,0,0,3,310,,0,,0.00,1,,,,0,0,0,4,310,,0,,0.00,1,,,,0,0,0,5,310,,0,,0.00,1,,,,0,0,0,6,310,,0,,0.00,1,,,,0,0,0,7,310,,0,,0.00,1,,,,0,0,0,8
311,5lc0bx1a,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,311,0,0,0.00,1,1,311,0,0,0.00,1,2,311,0,0,0.00,1,3,311,0,0,0.00,1,4,311,0,0,0.00,1,5,311,0,0,0.00,1,6,311,0,0,0.00,1,7,311,0,0,0.00,1,8,311,,0,,0.00,1,,,,0,0,0,1,311,,0,,0.00,1,,,,0,0,0,2,311,,0,,0.00,1,,,,0,0,0,3,311,,0,,0.00,1,,,,0,0,0,4,311,,0,,0.00,1,,,,0,0,0,5,311,,0,,0.00,1,,,,0,0,0,6,311,,0,,0.00,1,,,,0,0,0,7,311,,0,,0.00,1,,,,0,0,0,8
312,ba0biptp,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,312,0,0,0.00,1,1,312,0,0,0.00,1,2,312,0,0,0.00,1,3,312,0,0,0.00,1,4,312,0,0,0.00,1,5,312,0,0,0.00,1,6,312,0,0,0.00,1,7,312,0,0,0.00,1,8,312,,0,,0.00,1,,,,0,0,0,1,312,,0,,0.00,1,,,,0,0,0,2,312,,0,,0.00,1,,,,0,0,0,3,312,,0,,0.00,1,,,,0,0,0,4,312,,0,,0.00,1,,,,0,0,0,5,312,,0,,0.00,1,,,,0,0,0,6,312,,0,,0.00,1,,,,0,0,0,7,312,,0,,0.00,1,,,,0,0,0,8
313,8fw0wt6h,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,313,0,0,0.00,1,1,313,0,0,0.00,1,2,313,0,0,0.00,1,3,313,0,0,0.00,1,4,313,0,0,0.00,1,5,313,0,0,0.00,1,6,313,0,0,0.00,1,7,313,0,0,0.00,1,8,313,,0,,0.00,1,,,,0,0,0,1,313,,0,,0.00,1,,,,0,0,0,2,313,,0,,0.00,1,,,,0,0,0,3,313,,0,,0.00,1,,,,0,0,0,4,313,,0,,0.00,1,,,,0,0,0,5,313,,0,,0.00,1,,,,0,0,0,6,313,,0,,0.00,1,,,,0,0,0,7,313,,0,,0.00,1,,,,0,0,0,8
314,gg55h9ow,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,314,0,0,0.00,1,1,314,0,0,0.00,1,2,314,0,0,0.00,1,3,314,0,0,0.00,1,4,314,0,0,0.00,1,5,314,0,0,0.00,1,6,314,0,0,0.00,1,7,314,0,0,0.00,1,8,314,,0,,0.00,1,,,,0,0,0,1,314,,0,,0.00,1,,,,0,0,0,2,314,,0,,0.00,1,,,,0,0,0,3,314,,0,,0.00,1,,,,0,0,0,4,314,,0,,0.00,1,,,,0,0,0,5,314,,0,,0.00,1,,,,0,0,0,6,314,,0,,0.00,1,,,,0,0,0,7,314,,0,,0.00,1,,,,0,0,0,8
315,pi95rbhg,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,315,0,0,0.00,1,1,315,0,0,0.00,1,2,315,0,0,0.00,1,3,315,0,0,0.00,1,4,315,0,0,0.00,1,5,315,0,0,0.00,1,6,315,0,0,0.00,1,7,315,0,0,0.00,1,8,315,,0,,0.00,1,,,,0,0,0,1,315,,0,,0.00,1,,,,0,0,0,2,315,,0,,0.00,1,,,,0,0,0,3,315,,0,,0.00,1,,,,0,0,0,4,315,,0,,0.00,1,,,,0,0,0,5,315,,0,,0.00,1,,,,0,0,0,6,315,,0,,0.00,1,,,,0,0,0,7,315,,0,,0.00,1,,,,0,0,0,8
316,7d6puruu,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,316,0,0,0.00,1,1,316,0,0,0.00,1,2,316,0,0,0.00,1,3,316,0,0,0.00,1,4,316,0,0,0.00,1,5,316,0,0,0.00,1,6,316,0,0,0.00,1,7,316,0,0,0.00,1,8,316,,0,,0.00,1,,,,0,0,0,1,316,,0,,0.00,1,,,,0,0,0,2,316,,0,,0.00,1,,,,0,0,0,3,316,,0,,0.00,1,,,,0,0,0,4,316,,0,,0.00,1,,,,0,0,0,5,316,,0,,0.00,1,,,,0,0,0,6,316,,0,,0.00,1,,,,0,0,0,7,316,,0,,0.00,1,,,,0,0,0,8
317,qiyf59sh,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,317,0,0,0.00,1,1,317,0,0,0.00,1,2,317,0,0,0.00,1,3,317,0,0,0.00,1,4,317,0,0,0.00,1,5,317,0,0,0.00,1,6,317,0,0,0.00,1,7,317,0,0,0.00,1,8,317,,0,,0.00,1,,,,0,0,0,1,317,,0,,0.00,1,,,,0,0,0,2,317,,0,,0.00,1,,,,0,0,0,3,317,,0,,0.00,1,,,,0,0,0,4,317,,0,,0.00,1,,,,0,0,0,5,317,,0,,0.00,1,,,,0,0,0,6,317,,0,,0.00,1,,,,0,0,0,7,317,,0,,0.00,1,,,,0,0,0,8
318,1tcwlkqp,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,318,0,0,0.00,1,1,318,0,0,0.00,1,2,318,0,0,0.00,1,3,318,0,0,0.00,1,4,318,0,0,0.00,1,5,318,0,0,0.00,1,6,318,0,0,0.00,1,7,318,0,0,0.00,1,8,318,,0,,0.00,1,,,,0,0,0,1,318,,0,,0.00,1,,,,0,0,0,2,318,,0,,0.00,1,,,,0,0,0,3,318,,0,,0.00,1,,,,0,0,0,4,318,,0,,0.00,1,,,,0,0,0,5,318,,0,,0.00,1,,,,0,0,0,6,318,,0,,0.00,1,,,,0,0,0,7,318,,0,,0.00,1,,,,0,0,0,8
