participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8_3.1.player.id_in_group,GoR_8_3.1.player.guess,GoR_8_3.1.player.is_winner,GoR_8_3.1.player.strategy_guess,GoR_8_3.1.player.payoff,GoR_8_3.1.group.id_in_subsession,GoR_8_3.1.group.two_thirds_avg,GoR_8_3.1.group.best_guess,GoR_8_3.1.group.num_winners,GoR_8_3.1.group.high,GoR_8_3.1.group.split,GoR_8_3.1.group.timeout,GoR_8_3.1.subsession.round_number,GoR_8_3.2.player.id_in_group,GoR_8_3.2.player.guess,GoR_8_3.2.player.is_winner,GoR_8_3.2.player.strategy_guess,GoR_8_3.2.player.payoff,GoR_8_3.2.group.id_in_subsession,GoR_8_3.2.group.two_thirds_avg,GoR_8_3.2.group.best_guess,GoR_8_3.2.group.num_winners,GoR_8_3.2.group.high,GoR_8_3.2.group.split,GoR_8_3.2.group.timeout,GoR_8_3.2.subsession.round_number,GoR_8_3.3.player.id_in_group,GoR_8_3.3.player.guess,GoR_8_3.3.player.is_winner,GoR_8_3.3.player.strategy_guess,GoR_8_3.3.player.payoff,GoR_8_3.3.group.id_in_subsession,GoR_8_3.3.group.two_thirds_avg,GoR_8_3.3.group.best_guess,GoR_8_3.3.group.num_winners,GoR_8_3.3.group.high,GoR_8_3.3.group.split,GoR_8_3.3.group.timeout,GoR_8_3.3.subsession.round_number,GoR_8_3.4.player.id_in_group,GoR_8_3.4.player.guess,GoR_8_3.4.player.is_winner,GoR_8_3.4.player.strategy_guess,GoR_8_3.4.player.payoff,GoR_8_3.4.group.id_in_subsession,GoR_8_3.4.group.two_thirds_avg,GoR_8_3.4.group.best_guess,GoR_8_3.4.group.num_winners,GoR_8_3.4.group.high,GoR_8_3.4.group.split,GoR_8_3.4.group.timeout,GoR_8_3.4.subsession.round_number,GoR_8_3.5.player.id_in_group,GoR_8_3.5.player.guess,GoR_8_3.5.player.is_winner,GoR_8_3.5.player.strategy_guess,GoR_8_3.5.player.payoff,GoR_8_3.5.group.id_in_subsession,GoR_8_3.5.group.two_thirds_avg,GoR_8_3.5.group.best_guess,GoR_8_3.5.group.num_winners,GoR_8_3.5.group.high,GoR_8_3.5.group.split,GoR_8_3.5.group.timeout,GoR_8_3.5.subsession.round_number,GoR_8_3.6.player.id_in_group,GoR_8_3.6.player.guess,GoR_8_3.6.player.is_winner,GoR_8_3.6.player.strategy_guess,GoR_8_3.6.player.payoff,GoR_8_3.6.group.id_in_subsession,GoR_8_3.6.group.two_thirds_avg,GoR_8_3.6.group.best_guess,GoR_8_3.6.group.num_winners,GoR_8_3.6.group.high,GoR_8_3.6.group.split,GoR_8_3.6.group.timeout,GoR_8_3.6.subsession.round_number,GoR_8_3.7.player.id_in_group,GoR_8_3.7.player.guess,GoR_8_3.7.player.is_winner,GoR_8_3.7.player.strategy_guess,GoR_8_3.7.player.payoff,GoR_8_3.7.group.id_in_subsession,GoR_8_3.7.group.two_thirds_avg,GoR_8_3.7.group.best_guess,GoR_8_3.7.group.num_winners,GoR_8_3.7.group.high,GoR_8_3.7.group.split,GoR_8_3.7.group.timeout,GoR_8_3.7.subsession.round_number,GoR_8_3.8.player.id_in_group,GoR_8_3.8.player.guess,GoR_8_3.8.player.is_winner,GoR_8_3.8.player.strategy_guess,GoR_8_3.8.player.payoff,GoR_8_3.8.group.id_in_subsession,GoR_8_3.8.group.two_thirds_avg,GoR_8_3.8.group.best_guess,GoR_8_3.8.group.num_winners,GoR_8_3.8.group.high,GoR_8_3.8.group.split,GoR_8_3.8.group.timeout,GoR_8_3.8.subsession.round_number
403,bhenwubk,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,403,0,0,0.00,1,1,403,0,0,0.00,1,2,403,0,0,0.00,1,3,403,0,0,0.00,1,4,403,0,0,0.00,1,5,403,0,0,0.00,1,6,403,0,0,0.00,1,7,403,0,0,0.00,1,8,403,,0,,0.00,1,,,,0,0,0,1,403,,0,,0.00,1,,,,0,0,0,2,403,,0,,0.00,1,,,,0,0,0,3,403,,0,,0.00,1,,,,0,0,0,4,403,,0,,0.00,1,,,,0,0,0,5,403,,0,,0.00,1,,,,0,0,0,6,403,,0,,0.00,1,,,,0,0,0,7,403,,0,,0.00,1,,,,0,0,0,8
404,u5opxe0v,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,404,0,0,0.00,1,1,404,0,0,0.00,1,2,404,0,0,0.00,1,3,404,0,0,0.00,1,4,404,0,0,0.00,1,5,404,0,0,0.00,1,6,404,0,0,0.00,1,7,404,0,0,0.00,1,8,404,,0,,0.00,1,,,,0,0,0,1,404,,0,,0.00,1,,,,0,0,0,2,404,,0,,0.00,1,,,,0,0,0,3,404,,0,,0.00,1,,,,0,0,0,4,404,,0,,0.00,1,,,,0,0,0,5,404,,0,,0.00,1,,,,0,0,0,6,404,,0,,0.00,1,,,,0,0,0,7,404,,0,,0.00,1,,,,0,0,0,8
405,ea0ib71d,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,405,0,0,0.00,1,1,405,0,0,0.00,1,2,405,0,0,0.00,1,3,405,0,0,0.00,1,4,405,0,0,0.00,1,5,405,0,0,0.00,1,6,405,0,0,0.00,1,7,405,0,0,0.00,1,8,405,,0,,0.00,1,,,,0,0,0,1,405,,0,,0.00,1,,,,0,0,0,2,405,,0,,0.00,1,,,,0,0,0,3,405,,0,,0.00,1,,,,0,0,0,4,405,,0,,0.00,1,,,,0,0,0,5,405,,0,,0.00,1,,,,0,0,0,6,405,,0,,0.00,1,,,,0,0,0,7,405,,0,,0.00,1,,,,0,0,0,8
406,4og6zu7n,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,406,0,0,0.00,1,1,406,0,0,0.00,1,2,406,0,0,0.00,1,3,406,0,0,0.00,1,4,406,0,0,0.00,1,5,406,0,0,0.00,1,6,406,0,0,0.00,1,7,406,0,0,0.00,1,8,406,,0,,0.00,1,,,,0,0,0,1,406,,0,,0.00,1,,,,0,0,0,2,406,,0,,0.00,1,,,,0,0,0,3,406,,0,,0.00,1,,,,0,0,0,4,406,,0,,0.00,1,,,,0,0,0,5,406,,0,,0.00,1,,,,0,0,0,6,406,,0,,0.00,1,,,,0,0,0,7,406,,0,,0.00,1,,,,0,0,0,8
407,29b7u4z9,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,407,0,0,0.00,1,1,407,0,0,0.00,1,2,407,0,0,0.00,1,3,407,0,0,0.00,1,4,407,0,0,0.00,1,5,407,0,0,0.00,1,6,407,0,0,0.00,1,7,407,0,0,0.00,1,8,407,,0,,0.00,1,,,,0,0,0,1,407,,0,,0.00,1,,,,0,0,0,2,407,,0,,0.00,1,,,,0,0,0,3,407,,0,,0.00,1,,,,0,0,0,4,407,,0,,0.00,1,,,,0,0,0,5,407,,0,,0.00,1,,,,0,0,0,6,407,,0,,0.00,1,,,,0,0,0,7,407,,0,,0.00,1,,,,0,0,0,8
408,6748jdal,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,408,0,0,0.00,1,1,408,0,0,0.00,1,2,408,0,0,0.00,1,3,408,0,0,0.00,1,4,408,0,0,0.00,1,5,408,0,0,0.00,1,6,408,0,0,0.00,1,7,408,0,0,0.00,1,8,408,,0,,0.00,1,,,,0,0,0,1,408,,0,,0.00,1,,,,0,0,0,2,408,,0,,0.00,1,,,,0,0,0,3,408,,0,,0.00,1,,,,0,0,0,4,408,,0,,0.00,1,,,,0,0,0,5,408,,0,,0.00,1,,,,0,0,0,6,408,,0,,0.00,1,,,,0,0,0,7,408,,0,,0.00,1,,,,0,0,0,8
409,emyhm0tm,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,409,0,0,0.00,1,1,409,0,0,0.00,1,2,409,0,0,0.00,1,3,409,0,0,0.00,1,4,409,0,0,0.00,1,5,409,0,0,0.00,1,6,409,0,0,0.00,1,7,409,0,0,0.00,1,8,409,,0,,0.00,1,,,,0,0,0,1,409,,0,,0.00,1,,,,0,0,0,2,409,,0,,0.00,1,,,,0,0,0,3,409,,0,,0.00,1,,,,0,0,0,4,409,,0,,0.00,1,,,,0,0,0,5,409,,0,,0.00,1,,,,0,0,0,6,409,,0,,0.00,1,,,,0,0,0,7,409,,0,,0.00,1,,,,0,0,0,8
410,52nwe69x,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,410,0,0,0.00,1,1,410,0,0,0.00,1,2,410,0,0,0.00,1,3,410,0,0,0.00,1,4,410,0,0,0.00,1,5,410,0,0,0.00,1,6,410,0,0,0.00,1,7,410,0,0,0.00,1,8,410,,0,,0.00,1,,,,0,0,0,1,410,,0,,0.00,1,,,,0,0,0,2,410,,0,,0.00,1,,,,0,0,0,3,410,,0,,0.00,1,,,,0,0,0,4,410,,0,,0.00,1,,,,0,0,0,5,410,,0,,0.00,1,,,,0,0,0,6,410,,0,,0.00,1,,,,0,0,0,7,410,,0,,0.00,1,,,,0,0,0,8
411,lsmlrjt9,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,411,0,0,0.00,1,1,411,0,0,0.00,1,2,411,0,0,0.00,1,3,411,0,0,0.00,1,4,411,0,0,0.00,1,5,411,0,0,0.00,1,6,411,0,0,0.00,1,7,411,0,0,0.00,1,8,411,,0,,0.00,1,,,,0,0,0,1,411,,0,,0.00,1,,,,0,0,0,2,411,,0,,0.00,1,,,,0,0,0,3,411,,0,,0.00,1,,,,0,0,0,4,411,,0,,0.00,1,,,,0,0,0,5,411,,0,,0.00,1,,,,0,0,0,6,411,,0,,0.00,1,,,,0,0,0,7,411,,0,,0.00,1,,,,0,0,0,8
412,ky3xq7o2,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,412,0,0,0.00,1,1,412,0,0,0.00,1,2,412,0,0,0.00,1,3,412,0,0,0.00,1,4,412,0,0,0.00,1,5,412,0,0,0.00,1,6,412,0,0,0.00,1,7,412,0,0,0.00,1,8,412,,0,,0.00,1,,,,0,0,0,1,412,,0,,0.00,1,,,,0,0,0,2,412,,0,,0.00,1,,,,0,0,0,3,412,,0,,0.00,1,,,,0,0,0,4,412,,0,,0.00,1,,,,0,0,0,5,412,,0,,0.00,1,,,,0,0,0,6,412,,0,,0.00,1,,,,0,0,0,7,412,,0,,0.00,1,,,,0,0,0,8
413,gm9ppfeb,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,413,0,0,0.00,1,1,413,0,0,0.00,1,2,413,0,0,0.00,1,3,413,0,0,0.00,1,4,413,0,0,0.00,1,5,413,0,0,0.00,1,6,413,0,0,0.00,1,7,413,0,0,0.00,1,8,413,,0,,0.00,1,,,,0,0,0,1,413,,0,,0.00,1,,,,0,0,0,2,413,,0,,0.00,1,,,,0,0,0,3,413,,0,,0.00,1,,,,0,0,0,4,413,,0,,0.00,1,,,,0,0,0,5,413,,0,,0.00,1,,,,0,0,0,6,413,,0,,0.00,1,,,,0,0,0,7,413,,0,,0.00,1,,,,0,0,0,8
414,pxlz6sm2,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,414,0,0,0.00,1,1,414,0,0,0.00,1,2,414,0,0,0.00,1,3,414,0,0,0.00,1,4,414,0,0,0.00,1,5,414,0,0,0.00,1,6,414,0,0,0.00,1,7,414,0,0,0.00,1,8,414,,0,,0.00,1,,,,0,0,0,1,414,,0,,0.00,1,,,,0,0,0,2,414,,0,,0.00,1,,,,0,0,0,3,414,,0,,0.00,1,,,,0,0,0,4,414,,0,,0.00,1,,,,0,0,0,5,414,,0,,0.00,1,,,,0,0,0,6,414,,0,,0.00,1,,,,0,0,0,7,414,,0,,0.00,1,,,,0,0,0,8
415,ngti6ude,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,415,0,0,0.00,1,1,415,0,0,0.00,1,2,415,0,0,0.00,1,3,415,0,0,0.00,1,4,415,0,0,0.00,1,5,415,0,0,0.00,1,6,415,0,0,0.00,1,7,415,0,0,0.00,1,8,415,,0,,0.00,1,,,,0,0,0,1,415,,0,,0.00,1,,,,0,0,0,2,415,,0,,0.00,1,,,,0,0,0,3,415,,0,,0.00,1,,,,0,0,0,4,415,,0,,0.00,1,,,,0,0,0,5,415,,0,,0.00,1,,,,0,0,0,6,415,,0,,0.00,1,,,,0,0,0,7,415,,0,,0.00,1,,,,0,0,0,8
416,56sez0wd,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,416,0,0,0.00,1,1,416,0,0,0.00,1,2,416,0,0,0.00,1,3,416,0,0,0.00,1,4,416,0,0,0.00,1,5,416,0,0,0.00,1,6,416,0,0,0.00,1,7,416,0,0,0.00,1,8,416,,0,,0.00,1,,,,0,0,0,1,416,,0,,0.00,1,,,,0,0,0,2,416,,0,,0.00,1,,,,0,0,0,3,416,,0,,0.00,1,,,,0,0,0,4,416,,0,,0.00,1,,,,0,0,0,5,416,,0,,0.00,1,,,,0,0,0,6,416,,0,,0.00,1,,,,0,0,0,7,416,,0,,0.00,1,,,,0,0,0,8
417,0393r7nl,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,417,0,0,0.00,1,1,417,0,0,0.00,1,2,417,0,0,0.00,1,3,417,0,0,0.00,1,4,417,0,0,0.00,1,5,417,0,0,0.00,1,6,417,0,0,0.00,1,7,417,0,0,0.00,1,8,417,,0,,0.00,1,,,,0,0,0,1,417,,0,,0.00,1,,,,0,0,0,2,417,,0,,0.00,1,,,,0,0,0,3,417,,0,,0.00,1,,,,0,0,0,4,417,,0,,0.00,1,,,,0,0,0,5,417,,0,,0.00,1,,,,0,0,0,6,417,,0,,0.00,1,,,,0,0,0,7,417,,0,,0.00,1,,,,0,0,0,8
418,vkte6o1t,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,418,0,0,0.00,1,1,418,0,0,0.00,1,2,418,0,0,0.00,1,3,418,0,0,0.00,1,4,418,0,0,0.00,1,5,418,0,0,0.00,1,6,418,0,0,0.00,1,7,418,0,0,0.00,1,8,418,,0,,0.00,1,,,,0,0,0,1,418,,0,,0.00,1,,,,0,0,0,2,418,,0,,0.00,1,,,,0,0,0,3,418,,0,,0.00,1,,,,0,0,0,4,418,,0,,0.00,1,,,,0,0,0,5,418,,0,,0.00,1,,,,0,0,0,6,418,,0,,0.00,1,,,,0,0,0,7,418,,0,,0.00,1,,,,0,0,0,8
419,zsafu8yp,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,419,0,0,0.00,1,1,419,0,0,0.00,1,2,419,0,0,0.00,1,3,419,0,0,0.00,1,4,419,0,0,0.00,1,5,419,0,0,0.00,1,6,419,0,0,0.00,1,7,419,0,0,0.00,1,8,419,,0,,0.00,1,,,,0,0,0,1,419,,0,,0.00,1,,,,0,0,0,2,419,,0,,0.00,1,,,,0,0,0,3,419,,0,,0.00,1,,,,0,0,0,4,419,,0,,0.00,1,,,,0,0,0,5,419,,0,,0.00,1,,,,0,0,0,6,419,,0,,0.00,1,,,,0,0,0,7,419,,0,,0.00,1,,,,0,0,0,8
420,duaaq61s,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,420,0,0,0.00,1,1,420,0,0,0.00,1,2,420,0,0,0.00,1,3,420,0,0,0.00,1,4,420,0,0,0.00,1,5,420,0,0,0.00,1,6,420,0,0,0.00,1,7,420,0,0,0.00,1,8,420,,0,,0.00,1,,,,0,0,0,1,420,,0,,0.00,1,,,,0,0,0,2,420,,0,,0.00,1,,,,0,0,0,3,420,,0,,0.00,1,,,,0,0,0,4,420,,0,,0.00,1,,,,0,0,0,5,420,,0,,0.00,1,,,,0,0,0,6,420,,0,,0.00,1,,,,0,0,0,7,420,,0,,0.00,1,,,,0,0,0,8
421,8zbu31si,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,421,0,0,0.00,1,1,421,0,0,0.00,1,2,421,0,0,0.00,1,3,421,0,0,0.00,1,4,421,0,0,0.00,1,5,421,0,0,0.00,1,6,421,0,0,0.00,1,7,421,0,0,0.00,1,8,421,,0,,0.00,1,,,,0,0,0,1,421,,0,,0.00,1,,,,0,0,0,2,421,,0,,0.00,1,,,,0,0,0,3,421,,0,,0.00,1,,,,0,0,0,4,421,,0,,0.00,1,,,,0,0,0,5,421,,0,,0.00,1,,,,0,0,0,6,421,,0,,0.00,1,,,,0,0,0,7,421,,0,,0.00,1,,,,0,0,0,8
422,49ca9b6w,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,422,0,0,0.00,1,1,422,0,0,0.00,1,2,422,0,0,0.00,1,3,422,0,0,0.00,1,4,422,0,0,0.00,1,5,422,0,0,0.00,1,6,422,0,0,0.00,1,7,422,0,0,0.00,1,8,422,,0,,0.00,1,,,,0,0,0,1,422,,0,,0.00,1,,,,0,0,0,2,422,,0,,0.00,1,,,,0,0,0,3,422,,0,,0.00,1,,,,0,0,0,4,422,,0,,0.00,1,,,,0,0,0,5,422,,0,,0.00,1,,,,0,0,0,6,422,,0,,0.00,1,,,,0,0,0,7,422,,0,,0.00,1,,,,0,0,0,8
423,wq2b0obw,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,423,0,0,0.00,1,1,423,0,0,0.00,1,2,423,0,0,0.00,1,3,423,0,0,0.00,1,4,423,0,0,0.00,1,5,423,0,0,0.00,1,6,423,0,0,0.00,1,7,423,0,0,0.00,1,8,423,,0,,0.00,1,,,,0,0,0,1,423,,0,,0.00,1,,,,0,0,0,2,423,,0,,0.00,1,,,,0,0,0,3,423,,0,,0.00,1,,,,0,0,0,4,423,,0,,0.00,1,,,,0,0,0,5,423,,0,,0.00,1,,,,0,0,0,6,423,,0,,0.00,1,,,,0,0,0,7,423,,0,,0.00,1,,,,0,0,0,8
424,csk1k5u4,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,424,0,0,0.00,1,1,424,0,0,0.00,1,2,424,0,0,0.00,1,3,424,0,0,0.00,1,4,424,0,0,0.00,1,5,424,0,0,0.00,1,6,424,0,0,0.00,1,7,424,0,0,0.00,1,8,424,,0,,0.00,1,,,,0,0,0,1,424,,0,,0.00,1,,,,0,0,0,2,424,,0,,0.00,1,,,,0,0,0,3,424,,0,,0.00,1,,,,0,0,0,4,424,,0,,0.00,1,,,,0,0,0,5,424,,0,,0.00,1,,,,0,0,0,6,424,,0,,0.00,1,,,,0,0,0,7,424,,0,,0.00,1,,,,0,0,0,8
425,3nmmiofz,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,425,0,0,0.00,1,1,425,0,0,0.00,1,2,425,0,0,0.00,1,3,425,0,0,0.00,1,4,425,0,0,0.00,1,5,425,0,0,0.00,1,6,425,0,0,0.00,1,7,425,0,0,0.00,1,8,425,,0,,0.00,1,,,,0,0,0,1,425,,0,,0.00,1,,,,0,0,0,2,425,,0,,0.00,1,,,,0,0,0,3,425,,0,,0.00,1,,,,0,0,0,4,425,,0,,0.00,1,,,,0,0,0,5,425,,0,,0.00,1,,,,0,0,0,6,425,,0,,0.00,1,,,,0,0,0,7,425,,0,,0.00,1,,,,0,0,0,8
426,lyzhpbb9,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,426,0,0,0.00,1,1,426,0,0,0.00,1,2,426,0,0,0.00,1,3,426,0,0,0.00,1,4,426,0,0,0.00,1,5,426,0,0,0.00,1,6,426,0,0,0.00,1,7,426,0,0,0.00,1,8,426,,0,,0.00,1,,,,0,0,0,1,426,,0,,0.00,1,,,,0,0,0,2,426,,0,,0.00,1,,,,0,0,0,3,426,,0,,0.00,1,,,,0,0,0,4,426,,0,,0.00,1,,,,0,0,0,5,426,,0,,0.00,1,,,,0,0,0,6,426,,0,,0.00,1,,,,0,0,0,7,426,,0,,0.00,1,,,,0,0,0,8
427,atzoo9ki,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,427,0,0,0.00,1,1,427,0,0,0.00,1,2,427,0,0,0.00,1,3,427,0,0,0.00,1,4,427,0,0,0.00,1,5,427,0,0,0.00,1,6,427,0,0,0.00,1,7,427,0,0,0.00,1,8,427,,0,,0.00,1,,,,0,0,0,1,427,,0,,0.00,1,,,,0,0,0,2,427,,0,,0.00,1,,,,0,0,0,3,427,,0,,0.00,1,,,,0,0,0,4,427,,0,,0.00,1,,,,0,0,0,5,427,,0,,0.00,1,,,,0,0,0,6,427,,0,,0.00,1,,,,0,0,0,7,427,,0,,0.00,1,,,,0,0,0,8
428,jntphwi0,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,428,0,0,0.00,1,1,428,0,0,0.00,1,2,428,0,0,0.00,1,3,428,0,0,0.00,1,4,428,0,0,0.00,1,5,428,0,0,0.00,1,6,428,0,0,0.00,1,7,428,0,0,0.00,1,8,428,,0,,0.00,1,,,,0,0,0,1,428,,0,,0.00,1,,,,0,0,0,2,428,,0,,0.00,1,,,,0,0,0,3,428,,0,,0.00,1,,,,0,0,0,4,428,,0,,0.00,1,,,,0,0,0,5,428,,0,,0.00,1,,,,0,0,0,6,428,,0,,0.00,1,,,,0,0,0,7,428,,0,,0.00,1,,,,0,0,0,8
429,c24gkxjk,,0,0,72,,,,,,0,,,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,429,0,0,0.00,1,1,429,0,0,0.00,1,2,429,0,0,0.00,1,3,429,0,0,0.00,1,4,429,0,0,0.00,1,5,429,0,0,0.00,1,6,429,0,0,0.00,1,7,429,0,0,0.00,1,8,429,,0,,0.00,1,,,,0,0,0,1,429,,0,,0.00,1,,,,0,0,0,2,429,,0,,0.00,1,,,,0,0,0,3,429,,0,,0.00,1,,,,0,0,0,4,429,,0,,0.00,1,,,,0,0,0,5,429,,0,,0.00,1,,,,0,0,0,6,429,,0,,0.00,1,,,,0,0,0,7,429,,0,,0.00,1,,,,0,0,0,8
